Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.445862,0.0503403,0.307552,0.74598,1.83198,1.51514,0.0106209
0.469267,0.0503444,0.30758,0.746013,1.82103,1.51456,-0.000418993
0.4797,0.0503318,0.30759,0.746021,1.79732,1.51573,-0.0246913
0.511302,0.0503346,0.307633,0.74612,1.82524,1.51582,0.0036172
0.5445,0.0503227,0.307606,0.746011,1.81817,1.51678,-0.00347664
0.576054,0.0503035,0.307512,0.745748,1.82585,1.5173,0.00435814
0.605794,0.0503012,0.307521,0.745725,1.82594,1.51778,0.0044418
0.637996,0.0503001,0.307552,0.745759,1.82597,1.51743,0.00436239
0.672693,0.050284,0.307618,0.745889,1.80567,1.51705,-0.0162934
0.70568,0.0502784,0.307607,0.745884,1.81849,1.51642,-0.00326608
0.737106,0.0502787,0.307608,0.745858,1.82232,1.5163,0.000620192
0.769395,0.0502716,0.307601,0.745803,1.83139,1.5168,0.00968487
0.802538,0.0502753,0.307633,0.745847,1.83213,1.51707,0.0105939
0.836276,0.0502685,0.307664,0.745907,1.8271,1.51695,0.00553235
0.86818,0.0502512,0.30765,0.745845,1.82454,1.51683,0.00296474
0.908113,0.0502387,0.307634,0.745799,1.81587,1.5165,-0.00558726
0.932092,0.0502356,0.307627,0.745768,1.83726,1.51663,0.0159043
0.966625,0.050229,0.307632,0.745778,1.82262,1.51646,0.00120825
1.00119,0.0502282,0.307632,0.745772,1.82961,1.51627,0.00828044
1.03855,0.050231,0.307646,0.745808,1.8263,1.51617,0.00489821
1.07236,0.0502296,0.307649,0.74582,1.82659,1.51596,0.00527979
1.09655,0.0502282,0.307592,0.745685,1.84132,1.51642,0.0201758
1.13432,0.0502377,0.307609,0.745705,1.81791,1.51617,-0.0034853
1.16738,0.0502386,0.307678,0.745887,1.81676,1.51566,-0.00459917
1.19564,0.050237,0.307759,0.746075,1.77531,1.51526,-0.0466731
1.22661,0.0502384,0.307767,0.746094,1.77452,1.51519,-0.0476553
1.26431,0.0502326,0.307729,0.746011,1.77666,1.5155,-0.0453871
1.29686,0.0502315,0.30772,0.745989,1.78419,1.51563,-0.0377133
1.33153,0.050235,0.307692,0.745932,1.82129,1.5154,-6.51507e-05
1.36679,0.0502319,0.307671,0.745903,1.80387,1.51617,-0.01782
1.39337,0.0502275,0.307656,0.745883,1.82739,1.51569,0.00621052
1.42554,0.0502277,0.307598,0.74577,1.85562,1.51643,0.0346597
1.46378,0.0502255,0.307593,0.745773,1.84667,1.51637,0.0257036
1.49715,0.0502317,0.307623,0.745846,1.8389,1.51638,0.0177004
1.53044,0.0502316,0.307609,0.745814,1.84078,1.51629,0.0197147
1.56175,0.050237,0.307595,0.745767,1.84508,1.51659,0.0239033
1.59615,0.0502205,0.307504,0.745539,1.81979,1.51796,-0.00210537
1.62799,0.0502366,0.307555,0.745668,1.82803,1.51721,0.00640968
1.66083,0.0502333,0.307553,0.745659,1.81121,1.51758,-0.010689
1.69372,0.0502472,0.307584,0.745738,1.81912,1.51714,-0.00256637
1.72706,0.0502507,0.307571,0.745713,1.82221,1.51728,0.000560591
1.76139,0.0502563,0.307618,0.745818,1.81037,1.5171,-0.0116267
1.79207,0.0502596,0.307623,0.745829,1.81299,1.51697,-0.00896904
1.82752,0.0502612,0.307634,0.745845,1.81376,1.51689,-0.00816113
1.85872,0.0502609,0.307619,0.745794,1.81274,1.51725,-0.0091575
1.89209,0.0502683,0.307635,0.745824,1.80618,1.51692,-0.0157492
1.92429,0.0502685,0.307623,0.745782,1.80378,1.51717,-0.0181408
1.95791,0.0502692,0.307595,0.745722,1.80714,1.51717,-0.0143862
1.9903,0.0502681,0.307603,0.745717,1.78743,1.51774,-0.0347162
2.02305,0.0502764,0.307597,0.745708,1.80971,1.51698,-0.0121539
2.05699,0.0502773,0.307606,0.745721,1.80177,1.51721,-0.0200594
2.09291,0.0502832,0.30764,0.745799,1.81571,1.51672,-0.0058828
2.1622,0.0502806,0.30764,0.745793,1.82055,1.51678,-0.000975632
2.17817,0.0502823,0.307658,0.74586,1.82999,1.51661,0.00853504
2.19777,0.0502701,0.307602,0.745721,1.81883,1.51714,-0.00266995
2.22195,0.0502758,0.307617,0.745762,1.8149,1.51701,-0.00671261
2.25237,0.0502828,0.30766,0.745851,1.82805,1.51637,0.00636581
2.27879,0.0502741,0.307608,0.74573,1.8354,1.51696,0.0137252
