Timestamp,fx,fy,fz,mx,my,mz
1.61986,-0.358434,-0.462887,-3.31454,0.170401,0.448726,-0.012058
1.62087,-0.349117,-0.475021,-3.51196,0.17001,0.448495,-0.009971
1.62187,-0.347287,-0.48354,-3.75042,0.169804,0.44842,-0.007816
1.62286,-0.344294,-0.484716,-3.89349,0.169162,0.44861,-0.006966
1.62386,-0.350437,-0.472539,-3.80848,0.168757,0.448739,-0.00817
1.62487,-0.356989,-0.46999,-3.6091,0.168277,0.449231,-0.010463
1.62586,-0.364347,-0.458991,-3.4109,0.168178,0.449734,-0.012545
1.62687,-0.364681,-0.460367,-3.18227,0.167995,0.450178,-0.014604
1.62786,-0.364123,-0.453498,-3.04782,0.167875,0.450634,-0.015562
1.62887,-0.355912,-0.450352,-3.1437,0.168068,0.450882,-0.013933
1.62986,-0.340465,-0.460163,-3.31311,0.168339,0.451181,-0.01141
1.63086,-0.33893,-0.452367,-3.51292,0.168566,0.451302,-0.008794
1.63187,-0.330384,-0.457202,-3.743,0.168711,0.451373,-0.006208
1.63286,-0.33001,-0.466207,-3.87835,0.168815,0.451484,-0.004936
1.63386,-0.331472,-0.466822,-3.80559,0.169128,0.451673,-0.005846
1.63486,-0.326073,-0.461612,-3.62724,0.169158,0.451417,-0.008156
1.63587,-0.342001,-0.469552,-3.42738,0.168921,0.451397,-0.010772
1.63687,-0.337437,-0.464619,-3.19705,0.169106,0.451234,-0.013684
1.63786,-0.337585,-0.456041,-3.03953,0.168836,0.451213,-0.015579
1.63886,-0.329428,-0.451607,-3.12218,0.168716,0.451074,-0.014894
1.63986,-0.327754,-0.451575,-3.29889,0.168566,0.450995,-0.013111
1.64086,-0.325199,-0.452162,-3.49837,0.168414,0.451105,-0.010386
1.64187,-0.314737,-0.456485,-3.7192,0.16808,0.451066,-0.00714
1.64286,-0.312626,-0.45619,-3.86724,0.167932,0.450981,-0.00469
1.64386,-0.326824,-0.454856,-3.77584,0.167767,0.450782,-0.004606
1.64486,-0.326118,-0.445616,-3.57926,0.16734,0.450655,-0.00582
1.64586,-0.334063,-0.439684,-3.38089,0.167045,0.450299,-0.007784
1.64687,-0.334952,-0.437501,-3.13982,0.166565,0.449788,-0.01046
1.64786,-0.342492,-0.431426,-2.99175,0.166113,0.44934,-0.012463
1.64887,-0.341266,-0.430743,-3.08194,0.165641,0.449057,-0.012529
1.64988,-0.333416,-0.434365,-3.26594,0.16547,0.44874,-0.011824
1.65086,-0.340359,-0.438793,-3.47236,0.165606,0.448722,-0.010502
1.65187,-0.33336,-0.452102,-3.70153,0.166011,0.4488,-0.008459
1.65286,-0.341359,-0.456251,-3.8478,0.166468,0.448782,-0.007091
1.65386,-0.336803,-0.461122,-3.75703,0.167235,0.449023,-0.007459
1.65486,-0.340153,-0.451727,-3.56345,0.168093,0.448928,-0.008374
1.65586,-0.349979,-0.446706,-3.36816,0.168594,0.448874,-0.009713
1.65687,-0.344553,-0.441504,-3.14119,0.168782,0.448708,-0.011341
1.65786,-0.345022,-0.449221,-3.00626,0.16856,0.448592,-0.012404
1.65885,-0.336993,-0.437517,-3.08901,0.168651,0.448744,-0.01183
1.65986,-0.341125,-0.443168,-3.29327,0.167977,0.448991,-0.010819
1.66086,-0.338105,-0.445625,-3.49817,0.167489,0.449477,-0.009707
1.66187,-0.335918,-0.448881,-3.72387,0.167318,0.450163,-0.008619
1.66286,-0.340893,-0.464193,-3.87752,0.166894,0.450787,-0.007792
1.66386,-0.347845,-0.462829,-3.77339,0.166893,0.451584,-0.008891
1.66487,-0.355692,-0.459831,-3.59672,0.1669,0.451995,-0.010566
1.66591,-0.365036,-0.456194,-3.38124,0.16739,0.452318,-0.011892
1.66687,-0.360462,-0.450902,-3.15565,0.1679,0.452159,-0.013205
1.66786,-0.35448,-0.453485,-3.03338,0.16804,0.451812,-0.013529
1.66887,-0.362485,-0.447234,-3.12853,0.168407,0.451314,-0.012213
1.66986,-0.347727,-0.446345,-3.31593,0.168593,0.450954,-0.010442
1.67086,-0.354126,-0.457644,-3.51187,0.16836,0.450545,-0.008997
1.67187,-0.339884,-0.46475,-3.76943,0.168493,0.450003,-0.007501
1.67286,-0.347261,-0.468791,-3.90141,0.168468,0.44988,-0.007398
1.67386,-0.355937,-0.480697,-3.81615,0.168374,0.449729,-0.008935
1.67486,-0.365951,-0.467247,-3.63807,0.168774,0.449585,-0.011355
1.67584,-0.367706,-0.474488,-3.43008,0.168711,0.44937,-0.013322
1.67686,-0.369144,-0.464811,-3.19216,0.168766,0.449157,-0.01515
1.67784,-0.370155,-0.45565,-3.05903,0.168983,0.449053,-0.015786
1.67884,-0.361808,-0.459645,-3.12446,0.168964,0.449005,-0.01402
1.67985,-0.35284,-0.463953,-3.3138,0.16895,0.448972,-0.011395
1.68085,-0.350259,-0.465298,-3.50235,0.168791,0.449271,-0.008984
1.68188,-0.347538,-0.474929,-3.74057,0.168416,0.449475,-0.00683
1.68287,-0.345573,-0.477107,-3.88532,0.168249,0.449961,-0.00567
1.68389,-0.344539,-0.462494,-3.79002,0.168025,0.450517,-0.007087
1.68489,-0.345335,-0.463374,-3.601,0.167847,0.450778,-0.0095
1.68587,-0.360477,-0.456037,-3.41171,0.167718,0.451143,-0.012017
1.68687,-0.361871,-0.448006,-3.18227,0.167761,0.451311,-0.014501
1.68786,-0.355375,-0.443347,-3.02752,0.167789,0.451244,-0.015547
1.68886,-0.340362,-0.452772,-3.12249,0.167897,0.451437,-0.014242
1.68986,-0.33226,-0.456726,-3.30113,0.168045,0.451313,-0.011932
1.69086,-0.331189,-0.457689,-3.51155,0.168372,0.451531,-0.009224
1.69186,-0.330823,-0.466721,-3.74268,0.168804,0.451659,-0.006431
1.69285,-0.323798,-0.470261,-3.87945,0.169112,0.451439,-0.004728
1.69385,-0.325206,-0.462386,-3.77613,0.169482,0.451628,-0.005717
1.69484,-0.32029,-0.465048,-3.58897,0.169617,0.451276,-0.007594
1.69585,-0.32821,-0.459875,-3.37967,0.169316,0.451109,-0.009873
1.69689,-0.336533,-0.445588,-3.14907,0.169078,0.450753,-0.012557
1.69785,-0.336342,-0.444341,-3.02264,0.168598,0.450444,-0.014046
1.69885,-0.340635,-0.431042,-3.11404,0.16789,0.450206,-0.013461
1.69987,-0.330178,-0.435596,-3.29978,0.167232,0.450159,-0.011789
1.70089,-0.327226,-0.435647,-3.50713,0.166762,0.450074,-0.009706
1.70186,-0.324524,-0.444391,-3.72594,0.166393,0.450086,-0.007211
1.70285,-0.330381,-0.448455,-3.84078,0.166207,0.450048,-0.005806
1.70385,-0.324341,-0.452949,-3.73906,0.166494,0.450181,-0.006156
1.70485,-0.333098,-0.44795,-3.54323,0.166675,0.450119,-0.00749
1.70591,-0.335219,-0.437222,-3.33673,0.166899,0.44963,-0.009022
1.70686,-0.337966,-0.426831,-3.10944,0.16728,0.449237,-0.010862
1.70785,-0.339696,-0.425474,-2.98494,0.167443,0.448943,-0.012041
1.70885,-0.340415,-0.423921,-3.08798,0.16762,0.448486,-0.011483
1.70985,-0.332813,-0.436235,-3.28344,0.167548,0.448266,-0.010365
1.71088,-0.331576,-0.436466,-3.48882,0.167398,0.448191,-0.00925
1.71186,-0.33703,-0.450917,-3.73542,0.167145,0.448547,-0.007858
1.71286,-0.337216,-0.452787,-3.86918,0.16746,0.44895,-0.007339
1.71385,-0.345564,-0.458047,-3.77476,0.167573,0.449277,-0.00866
1.71485,-0.347777,-0.45108,-3.57819,0.168092,0.449744,-0.010539
1.71586,-0.356733,-0.456292,-3.37194,0.16836,0.450156,-0.012089
1.71685,-0.351242,-0.452871,-3.13518,0.168696,0.450466,-0.013718
1.71785,-0.358868,-0.44032,-3.02342,0.168934,0.450605,-0.013944
1.71886,-0.35048,-0.436083,-3.11899,0.168975,0.450564,-0.012308
1.71985,-0.34003,-0.450021,-3.30609,0.168411,0.450801,-0.010217
1.72085,-0.34477,-0.446268,-3.49294,0.168123,0.450865,-0.008333
