Timestamp,X_Error,Y_Error
0.00820322,0.000629286,0.000294246
0.00839109,0.000629281,0.000294246
0.00997647,0.00062928,0.000294247
0.010455,0.00062928,0.000294247
0.0113225,0.000629291,0.000294245
0.0124897,0.000630284,0.000298618
0.0133762,0.000630274,0.00029862
0.0144065,0.000630274,0.000298619
0.0155156,0.000630278,0.000298619
0.0163721,0.000629281,0.000294246
0.0173591,0.000629277,0.000294247
0.0184216,0.000629249,0.000294257
0.0193122,0.000629249,0.000294257
0.0203637,0.000629271,0.000294248
0.0213731,0.000629275,0.000294248
0.0225549,0.000630271,0.000298619
0.02336,0.000630243,0.00029863
0.0244657,0.000629246,0.000294258
0.0253596,0.000630211,0.000298642
0.0268053,0.000630211,0.000298642
0.0275234,0.000630232,0.000298633
0.0283134,0.000629263,0.000294255
0.0295273,0.000629289,0.000294246
0.0303674,0.000629239,0.000294259
0.0315077,0.000630239,0.000298631
0.0324399,0.000629243,0.000294258
0.0333291,0.000630239,0.000298631
0.0347281,0.000629242,0.000294258
0.0354978,0.000630238,0.000298631
0.0363205,0.000630233,0.000298632
0.037367,0.000629268,0.000294249
0.038366,0.000630233,0.000298632
0.0398717,0.000629221,0.000294263
0.040864,0.000629284,0.000294247
0.0416395,0.00063022,0.000298634
0.0423493,0.00063022,0.000298634
0.0433878,0.000630285,0.000298612
0.0443575,0.000629251,0.000294251
0.0453704,0.000630277,0.000298619
0.0463591,0.000630272,0.000298619
0.0473405,0.000629258,0.00029425
0.048321,0.000629283,0.000294246
0.0493524,0.000629279,0.000294248
0.0503408,0.000629279,0.000294247
0.0513704,0.000630266,0.000298621
0.0523282,0.000629265,0.000294249
0.053305,0.000629261,0.000294251
0.0543174,0.000630261,0.000298622
0.0553211,0.000629259,0.000294251
0.0564023,0.000630255,0.000298622
0.0573458,0.000629259,0.000294251
0.0583682,0.000629263,0.000294249
0.0593128,0.000630259,0.000298622
0.0603817,0.00062923,0.000294261
0.0613035,0.000629257,0.000294251
0.0624107,0.000629273,0.000294248
0.0633339,0.000630244,0.000298631
0.0643494,0.000629234,0.000294254
0.0653889,0.000630264,0.000298621
0.0665438,0.00063026,0.000298622
0.0673924,0.000630258,0.000298623
0.0684374,0.000629247,0.000294253
0.0693715,0.000629243,0.000294253
0.0705021,0.000630218,0.000298635
0.0716006,0.000629211,0.000294264
0.072349,0.00063022,0.000298635
0.0733538,0.000629258,0.00029425
0.0743001,0.000629254,0.000294252
0.0753493,0.000629272,0.000294248
0.0763493,0.000629236,0.000294261
0.0773505,0.000629243,0.000294253
0.0783539,0.000629243,0.000294253
0.0793529,0.000630263,0.000298616
0.0803566,0.000630227,0.000298627
0.0815973,0.00062926,0.000294251
0.0823505,0.000629239,0.000294254
0.0833644,0.000630215,0.000298636
0.0843925,0.000629268,0.000294249
0.0853595,0.000629263,0.000294251
0.0866389,0.000630238,0.000298626
0.0874165,0.000629228,0.000294262
0.0883827,0.00063026,0.000298622
0.0899095,0.000629234,0.000294255
0.0910019,0.000630223,0.000298628
0.0913949,0.000629255,0.000294252
0.0925175,0.000629219,0.000294263
0.0933585,0.000629205,0.000294265
0.0943916,0.000629196,0.000294267
0.0953043,0.00063018,0.000298647
0.0963242,0.000630207,0.000298637
0.0979032,0.000630207,0.000298637
0.0986244,0.000629206,0.000294265
0.0993568,0.00063017,0.000298649
0.100301,0.000629214,0.000294264
0.101419,0.000630149,0.000298653
0.102384,0.000629268,0.000294249
0.103341,0.000630216,0.000298636
0.104362,0.000629228,0.000294262
0.105378,0.000630242,0.000298626
0.10634,0.000629241,0.000294253
0.107466,0.000629236,0.000294255
0.108352,0.00062923,0.000294256
0.10937,0.000629189,0.000294269
0.110387,0.000629194,0.000294267
0.112059,0.000629221,0.000294258
0.112362,0.00063023,0.000298627
