Timestamp,X_hat,Y_hat
0.0104808,-0.0551612,0.00847544,0
0.0113869,-0.0551603,0.00847982,0
0.0122611,-0.0551603,0.00847982,0
0.0132761,-0.0551602,0.00847982,0
0.0143129,-0.0551612,0.00847544,0
0.0152805,-0.0551602,0.00847981,0
0.0162445,-0.0551612,0.00847544,0
0.0177079,-0.0551602,0.00847981,0
0.0182862,-0.0551612,0.00847544,0
0.0196304,-0.0551612,0.00847544,0
0.020604,-0.0551612,0.00847544,0
0.0212774,-0.0551602,0.00847981,0
0.0223425,-0.0551602,0.00847981,0
0.0232579,-0.0551602,0.00847981,0
0.0242625,-0.0551612,0.00847544,0
0.0252529,-0.0551602,0.00847981,0
0.0262707,-0.0551602,0.00847981,0
0.0275075,-0.0551602,0.0084798,0
0.0282843,-0.0551612,0.00847543,0
0.0292237,-0.0551612,0.00847543,0
0.0302734,-0.0551612,0.00847543,0
0.0312718,-0.0551602,0.0084798,0
0.0323298,-0.0551612,0.00847543,0
0.0332964,-0.0551602,0.0084798,0
0.0343131,-0.0551612,0.00847543,0
0.0352742,-0.0551602,0.0084798,0
0.0362618,-0.0551611,0.00847543,0
0.0373007,-0.0551601,0.0084798,0
0.0383537,-0.0551612,0.00847543,0
0.0394142,-0.0551601,0.00847979,0
0.040422,-0.0551611,0.00847542,0
0.0415106,-0.0551601,0.0084798,0
0.042324,-0.0551611,0.00847542,0
0.0433746,-0.0551601,0.00847979,0
0.0442465,-0.0551611,0.00847542,0
0.0452541,-0.0551601,0.00847979,0
0.0462911,-0.0551611,0.00847542,0
0.0472537,-0.0551611,0.00847542,0
0.0482858,-0.0551611,0.00847541,0
0.0493212,-0.0551601,0.00847979,0
0.0502861,-0.0551611,0.00847541,0
0.0512633,-0.0551601,0.00847978,0
0.0523522,-0.0551611,0.00847541,0
0.0533576,-0.0551601,0.00847978,0
0.0542586,-0.0551611,0.00847541,0
0.0552807,-0.0551601,0.00847978,0
0.0563516,-0.0551611,0.00847541,0
0.0573266,-0.0551601,0.00847978,0
0.0583108,-0.0551611,0.00847541,0
0.0592708,-0.05516,0.00847978,0
0.0602614,-0.055161,0.00847541,0
0.0613472,-0.0551601,0.00847978,0
0.0622692,-0.055161,0.0084754,0
0.0632713,-0.05516,0.00847977,0
0.0642926,-0.0551611,0.00847541,0
0.0653311,-0.05516,0.00847977,0
0.0663217,-0.055161,0.0084754,0
0.0672681,-0.05516,0.00847977,0
0.0682099,-0.055161,0.0084754,0
0.0692617,-0.055161,0.0084754,0
0.0702698,-0.05516,0.00847977,0
0.0712625,-0.055161,0.0084754,0
0.0722795,-0.05516,0.00847977,0
0.0732885,-0.055161,0.0084754,0
0.0742655,-0.05516,0.00847977,0
0.0752535,-0.055161,0.00847539,0
0.0762861,-0.05516,0.00847976,0
0.0772709,-0.055161,0.0084754,0
0.0782389,-0.055161,0.0084754,0
0.0792477,-0.05516,0.00847977,0
0.0802926,-0.055161,0.00847539,0
0.0812777,-0.05516,0.00847976,0
0.0822536,-0.055161,0.00847539,0
0.0832613,-0.05516,0.00847976,0
0.0843789,-0.0551609,0.00847539,0
0.0853745,-0.05516,0.00847976,0
0.0866261,-0.0551609,0.00847538,0
0.0873289,-0.0551599,0.00847976,0
0.088282,-0.0551609,0.00847539,0
0.0894689,-0.0551599,0.00847976,0
0.0909896,-0.0551609,0.00847538,0
0.0912925,-0.0551609,0.00847538,0
0.0925025,-0.0551609,0.00847538,0
0.0932717,-0.0551609,0.00847538,0
0.094337,-0.0551599,0.00847975,0
0.0952513,-0.0551599,0.00847975,0
0.0962822,-0.0551599,0.00847975,0
0.0978868,-0.0551609,0.00847538,0
0.0986112,-0.0551599,0.00847975,0
0.0994369,-0.0551609,0.00847538,0
0.100664,-0.0551609,0.00847538,0
0.101256,-0.0551599,0.00847975,0
0.1023,-0.0551608,0.00847537,0
0.103311,-0.0551599,0.00847974,0
0.10429,-0.0551608,0.00847537,0
0.105261,-0.0551599,0.00847974,0
0.10629,-0.0551609,0.00847537,0
0.10748,-0.0551599,0.00847974,0
0.108245,-0.0551609,0.00847537,0
0.109302,-0.0551598,0.00847974,0
0.110252,-0.0551608,0.00847537,0
0.1115,-0.0551598,0.00847974,0
0.112326,-0.0551598,0.00847974,0
0.113386,-0.0551608,0.00847536,0
0.114926,-0.0551598,0.00847974,0
0.115364,-0.0551608,0.00847537,0
0.116317,-0.0551608,0.00847536,0
0.117401,-0.0551598,0.00847974,0
0.118284,-0.0551608,0.00847536,0
0.119327,-0.0551598,0.00847973,0
0.120303,-0.0551608,0.00847536,0
0.121356,-0.0551598,0.00847973,0
0.122468,-0.0551608,0.00847536,0
0.123289,-0.0551598,0.00847973,0
0.124373,-0.0551608,0.00847536,0
0.125314,-0.0551598,0.00847973,0
0.126274,-0.0551608,0.00847535,0
0.127371,-0.0551598,0.00847973,0
0.128303,-0.0551607,0.00847535,0
0.129337,-0.0551598,0.00847973,0
0.130357,-0.0551607,0.00847535,0
0.131282,-0.0551597,0.00847972,0
0.132232,-0.0551597,0.00847972,0
0.133273,-0.0551597,0.00847972,0
0.134276,-0.0551607,0.00847535,0
0.135288,-0.0551598,0.00847972,0
0.136271,-0.0551607,0.00847535,0
0.137268,-0.0551597,0.00847971,0
0.138376,-0.0551607,0.00847535,0
0.139281,-0.0551597,0.00847971,0
0.14039,-0.0551607,0.00847534,0
0.141318,-0.0551597,0.00847972,0
0.142264,-0.0551607,0.00847534,0
0.143279,-0.0551597,0.00847971,0
0.144307,-0.0551607,0.00847534,0
0.145287,-0.0551597,0.00847971,0
0.146334,-0.0551607,0.00847534,0
0.147302,-0.0551597,0.00847971,0
0.148252,-0.0551607,0.00847534,0
0.149262,-0.0551597,0.00847971,0
0.150273,-0.0551607,0.00847534,0
0.151262,-0.0551597,0.00847971,0
0.152259,-0.0551607,0.00847533,0
0.153371,-0.0551597,0.0084797,0
0.154256,-0.0551606,0.00847533,0
0.155272,-0.0551596,0.0084797,0
0.156271,-0.0551606,0.00847533,0
0.15727,-0.0551596,0.0084797,0
0.158286,-0.0551606,0.00847533,0
0.159288,-0.0551596,0.0084797,0
0.160265,-0.0551606,0.00847533,0
0.161261,-0.0551596,0.0084797,0
0.162264,-0.0551606,0.00847533,0
0.163244,-0.0551596,0.0084797,0
0.16425,-0.0551606,0.00847532,0
0.165257,-0.0551596,0.0084797,0
0.166243,-0.0551606,0.00847532,0
0.167241,-0.0551596,0.00847969,0
0.168252,-0.0551606,0.00847532,0
0.169245,-0.0551596,0.00847969,0
0.170282,-0.0551606,0.00847532,0
0.171239,-0.0551596,0.00847969,0
0.172259,-0.0551606,0.00847532,0
0.173251,-0.0551596,0.00847969,0
0.174242,-0.0551606,0.00847532,0
0.175239,-0.0551596,0.00847969,0
0.17625,-0.0551605,0.00847531,0
0.177291,-0.0551595,0.00847969,0
0.178251,-0.0551605,0.00847531,0
0.179248,-0.0551595,0.00847968,0
0.180245,-0.0551605,0.00847531,0
0.181258,-0.0551595,0.00847968,0
0.182261,-0.0551605,0.00847531,0
0.183244,-0.0551595,0.00847968,0
0.184255,-0.0551605,0.00847531,0
0.185256,-0.0551595,0.00847968,0
0.186247,-0.0551605,0.00847531,0
0.187258,-0.0551595,0.00847968,0
0.188245,-0.0551605,0.0084753,0
0.189246,-0.0551595,0.00847968,0
0.190261,-0.0551605,0.0084753,0
0.191243,-0.0551595,0.00847967,0
0.192255,-0.0551605,0.0084753,0
0.193242,-0.0551595,0.00847967,0
0.194284,-0.0551605,0.0084753,0
0.19525,-0.0551595,0.00847967,0
0.196436,-0.0551605,0.0084753,0
0.197263,-0.0551595,0.00847967,0
0.198252,-0.0551605,0.0084753,0
0.199238,-0.0551595,0.00847967,0
0.200258,-0.0551604,0.00847529,0
0.201257,-0.0551594,0.00847967,0
0.202248,-0.0551604,0.00847529,0
0.203289,-0.0551594,0.00847966,0
0.204328,-0.0551604,0.00847529,0
0.205259,-0.0551594,0.00847966,0
0.20626,-0.0551604,0.00847529,0
0.207264,-0.0551594,0.00847966,0
0.208242,-0.0551604,0.00847529,0
0.209284,-0.0551594,0.00847966,0
0.210437,-0.0551604,0.00847529,0
0.211258,-0.0551594,0.00847966,0
0.212429,-0.0551604,0.00847529,0
0.21339,-0.0551594,0.00847966,0
0.214281,-0.0551604,0.00847528,0
0.215281,-0.0551594,0.00847965,0
0.216262,-0.0551604,0.00847528,0
0.217242,-0.0551594,0.00847965,0
0.218292,-0.0551604,0.00847528,0
0.219259,-0.0551594,0.00847965,0
