Timestamp,x1,y1,z1,roll1,pitch1,yaw1
0.615965,-0.0625823,0.121762,0.681935,-7.57168,85.4429,-108.448
0.627156,-0.0625668,0.121785,0.682135,-7.02584,85.7056,-107.861
0.636867,-0.0624702,0.121701,0.682012,-3.83363,85.6042,-104.666
0.667007,-0.062492,0.121675,0.682203,-5.36424,85.1528,-106.236
0.714241,-0.0623747,0.121555,0.681913,-5.10273,85.1499,-105.977
0.741956,-0.0623446,0.121578,0.682259,0.953386,85.3898,-99.8416
0.77302,-0.0623632,0.121559,0.682423,-3.42225,84.9947,-104.36
0.803953,-0.062332,0.121518,0.682415,-3.21511,85.0355,-104.16
0.835542,-0.06235,0.121515,0.68255,-3.28868,84.9946,-104.238
0.869276,-0.0623463,0.121507,0.682503,-2.68297,85.196,-103.57
0.90198,-0.0623788,0.12153,0.682745,-2.01652,85.2001,-102.906
0.934574,-0.0623714,0.121527,0.682677,-2.68373,85.3052,-103.554
0.968227,-0.0623729,0.121532,0.682692,-3.20398,85.3084,-104.077
1.00227,-0.062386,0.121537,0.68278,-4.10325,84.972,-105.006
1.03599,-0.0623961,0.121566,0.682985,-3.13941,84.6737,-104.056
1.06699,-0.0623782,0.12155,0.68286,-5.12356,84.8931,-106.049
1.0981,-0.0623846,0.121548,0.682843,-5.64763,84.8882,-106.583
1.13096,-0.0623905,0.121552,0.682861,-3.84286,84.8516,-104.772
1.16315,-0.0624085,0.121562,0.682891,-4.01634,84.8602,-104.946
1.19992,-0.0624286,0.121581,0.682901,-5.2743,85.1008,-106.2
1.23093,-0.0624387,0.121618,0.683031,-3.19358,85.1143,-104.109
1.26425,-0.0624178,0.121623,0.683077,0.102076,85.1117,-100.777
1.2967,-0.0624174,0.121617,0.683024,-0.204202,85.1215,-101.083
1.32915,-0.0624237,0.121625,0.683093,1.20043,85.1519,-99.6711
1.3618,-0.0624387,0.121617,0.682984,0.418303,85.0583,-100.467
1.38951,-0.0624253,0.121588,0.682781,-1.29592,85.2605,-102.204
1.42705,-0.0624443,0.121613,0.682836,0.402701,85.1221,-100.502
1.4609,-0.0624519,0.121602,0.682596,-3.09343,85.3329,-104.009
1.49415,-0.0624802,0.121642,0.682626,-4.18162,85.3275,-105.103
1.52719,-0.0624635,0.12161,0.682323,-6.32377,85.5471,-107.21
1.56015,-0.0624697,0.121614,0.682242,-6.14948,85.4999,-107.004
1.59314,-0.0624479,0.121622,0.68228,-4.42516,85.4661,-105.26
1.62631,-0.062469,0.121653,0.682408,-2.64999,85.5481,-103.469
1.66008,-0.0624694,0.121596,0.682063,-7.27545,85.5637,-108.15
1.69218,-0.0624842,0.121598,0.682118,-8.10028,85.4338,-108.986
1.72539,-0.0625424,0.121647,0.68238,-8.31505,85.2985,-109.202
