Timestamp,x,y,z,q1,q2,q3,q4
0.832789,-0.07386,-0.015967,0.230236,0.999567,-0.009288,0.02787,-0.001686
0.852784,-0.073878,-0.01596,0.230301,0.999538,-0.009132,0.028873,-0.002736
0.872778,-0.073864,-0.015966,0.230259,0.999545,-0.009218,0.028658,-0.001914
0.892783,-0.073857,-0.015962,0.230247,0.999551,-0.008977,0.028422,-0.002999
0.91279,-0.073867,-0.015962,0.230277,0.999537,-0.009261,0.028901,-0.002313
0.932799,-0.073854,-0.01597,0.230238,0.99955,-0.009277,0.028486,-0.001631
0.952804,-0.073868,-0.015968,0.230296,0.999534,-0.009073,0.028991,-0.002922
0.972811,-0.073849,-0.015963,0.230218,0.999561,-0.009492,0.028037,-0.00149
0.992796,-0.07387,-0.015962,0.230277,0.999538,-0.009169,0.028864,-0.002562
1.01281,-0.073861,-0.015963,0.230248,0.999542,-0.009068,0.028769,-0.002506
1.03282,-0.073885,-0.015967,0.23034,0.99952,-0.009076,0.029459,-0.002936
1.05281,-0.07387,-0.015967,0.230278,0.999532,-0.009054,0.029059,-0.002982
1.07281,-0.073861,-0.015967,0.230253,0.999546,-0.009105,0.028625,-0.00218
1.09281,-0.073857,-0.015957,0.230255,0.999541,-0.00911,0.028721,-0.003077
1.11281,-0.073861,-0.015963,0.230239,0.999558,-0.009221,0.0282,-0.002099
1.13281,-0.07386,-0.015967,0.230256,0.999546,-0.009246,0.028593,-0.002295
1.15281,-0.073836,-0.015962,0.230187,0.999551,-0.009259,0.028422,-0.00186
1.17281,-0.073865,-0.015964,0.230274,0.999541,-0.009349,0.02874,-0.001865
1.19281,-0.073857,-0.015958,0.230252,0.999551,-0.009354,0.028406,-0.001986
1.21281,-0.073871,-0.015965,0.230288,0.99954,-0.008961,0.028833,-0.002954
1.23281,-0.073853,-0.015963,0.23023,0.999555,-0.009186,0.028282,-0.002497
1.25281,-0.073849,-0.015962,0.2302,0.999565,-0.009178,0.027929,-0.002419
1.27281,-0.073843,-0.01596,0.230199,0.99955,-0.009364,0.028447,-0.001663
1.29281,-0.073861,-0.015967,0.230256,0.999544,-0.009251,0.028662,-0.002218
1.31281,-0.073854,-0.015964,0.230214,0.999559,-0.009329,0.028164,-0.001435
1.33283,-0.073858,-0.015962,0.230236,0.999561,-0.009112,0.028091,-0.002189
1.35282,-0.073856,-0.015971,0.23023,0.999557,-0.008923,0.028284,-0.002612
1.37283,-0.073853,-0.015969,0.23021,0.999558,-0.009109,0.028225,-0.002054
1.39284,-0.073863,-0.015972,0.230251,0.99955,-0.009192,0.028513,-0.001726
1.41281,-0.073858,-0.015966,0.230252,0.999547,-0.009175,0.028578,-0.002307
1.43282,-0.073867,-0.015965,0.230271,0.999553,-0.009289,0.02841,-0.001067
1.45283,-0.073857,-0.015963,0.23024,0.999538,-0.009241,0.028895,-0.002094
1.47284,-0.073887,-0.015971,0.230322,0.999544,-0.009069,0.028721,-0.002285
1.49284,-0.073856,-0.015964,0.230236,0.999555,-0.009291,0.028291,-0.001747
1.51284,-0.073874,-0.01597,0.230269,0.999556,-0.009064,0.028273,-0.002576
1.53285,-0.073884,-0.01597,0.23032,0.999533,-0.009006,0.029064,-0.002795
1.55281,-0.073864,-0.015971,0.230267,0.999542,-0.009325,0.028753,-0.001147
1.57281,-0.073874,-0.015966,0.230305,0.999524,-0.008979,0.029381,-0.002803
1.59281,-0.073877,-0.015976,0.230295,0.999556,-0.009206,0.028281,-0.001668
