Timestamp,x,y,z,R,P,Y
1.31236,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.31731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.32231,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.32731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.33231,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.33731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.34231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.3473,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.35231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.35731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.36232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.36731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.37231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.37731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.38231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.38731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.39232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.39731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.40231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.40731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.41233,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.41732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.42231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.42731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.43231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.43731,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.44232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.44735,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.45232,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.45732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.46233,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.46734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.47234,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.47734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.48234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.48733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.49234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.49733,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.50233,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.50733,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.51234,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.51733,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.52233,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.52733,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.53234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.53733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.54233,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.54733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.55234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.55733,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.56233,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.56733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.57234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.57733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.58234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.58733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.59234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.59734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.60234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.60734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.61234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.61734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.62234,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.62734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.63234,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.63734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.64234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.64734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.65234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.65734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.66234,0.595518,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.66734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.67234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.67734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.68234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.68733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.69238,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.69737,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.70234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.70734,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.71234,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.71735,0.595518,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.72235,0.595518,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.72735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.73237,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.73735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.74235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.74735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.75234,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.75736,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.76237,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.76736,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.77236,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.77736,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.78236,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.78738,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.79236,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.79734,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.80235,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.80735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.81234,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.81735,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.82235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.82735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.83235,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.83735,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.84235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.84735,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.85235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.85734,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.86235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.86735,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.87235,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.87734,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.88236,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.88736,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.89238,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.89735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.90232,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.9073,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.9123,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.91731,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.92231,0.595518,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.92731,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.93231,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
1.93732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.94232,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.94732,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.95234,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.95733,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.96233,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.96735,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.97233,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
1.97734,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.98232,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
1.98732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.99232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
1.99732,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
2.00232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.00732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.01232,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
2.01732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.02231,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.02731,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
2.03232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.03732,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.04232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.04733,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
2.05232,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.05733,0.595517,-0.406595,0.488896,1.57157,-0.000627,3.14146
2.06233,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
2.06734,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.07232,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
2.07733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.08232,0.595517,-0.406595,0.488896,1.57158,-0.000627,3.14146
2.08733,0.595517,-0.406595,0.488896,1.57158,-0.000626,3.14146
2.09235,0.595517,-0.406595,0.488896,1.57157,-0.000626,3.14146
2.09735,0.595513,-0.406581,0.488879,1.57159,-0.000679,3.14149
2.10238,0.595634,-0.406426,0.488509,1.57178,-0.001303,3.14063
2.10735,0.595826,-0.406275,0.487759,1.57196,-0.001724,3.13941
2.11233,0.59597,-0.406154,0.486928,1.57217,-0.001982,3.13848
2.11736,0.595998,-0.406098,0.486232,1.57225,-0.002042,3.13823
