Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.00509535,-3.69838e-05,14.09,-0.54538,19.5769,-0.0294179,0.0392927,-6.52142e-06
0.00586494,-3.6982e-05,14.09,-0.545379,19.5769,-0.029418,0.0392924,-6.52111e-06
0.00647529,-3.6982e-05,14.09,-0.545379,19.5769,-0.029418,0.0392924,-6.52111e-06
0.00705112,-3.6982e-05,14.09,-0.545379,19.5769,-0.029418,0.0392924,-6.52111e-06
0.0081718,-4.22989e-05,14.09,-0.545383,19.5769,-0.0294196,0.0392842,-6.96009e-06
0.00916373,-3.38242e-05,14.09,-0.545375,19.5769,-0.0294164,0.0392997,-6.50685e-06
0.01043,-3.06714e-05,14.0899,-0.545372,19.5769,-0.0294148,0.0393076,-6.49308e-06
0.0111275,-3.69845e-05,14.09,-0.545377,19.5769,-0.0294181,0.0392915,-6.52157e-06
0.012077,-3.59889e-05,14.09,-0.545375,19.5769,-0.0294164,0.0392993,-6.93218e-06
0.0130928,-3.3818e-05,14.09,-0.545373,19.5769,-0.0294165,0.039299,-6.50578e-06
0.0146561,-3.59858e-05,14.09,-0.545375,19.5769,-0.0294165,0.039299,-6.93165e-06
0.0156298,-3.59858e-05,14.09,-0.545375,19.5769,-0.0294165,0.039299,-6.93165e-06
0.0163274,-3.71742e-05,14.09,-0.545375,19.5769,-0.0294182,0.0392906,-6.56078e-06
0.0174578,-3.71742e-05,14.09,-0.545375,19.5769,-0.0294182,0.0392906,-6.56078e-06
0.017954,-3.60381e-05,14.09,-0.545374,19.5769,-0.0294165,0.0392985,-6.94167e-06
0.0196605,-3.91375e-05,14.09,-0.545376,19.5769,-0.0294182,0.0392903,-6.9452e-06
0.0200624,-3.91375e-05,14.09,-0.545376,19.5769,-0.0294182,0.0392903,-6.9452e-06
0.0211449,-3.9136e-05,14.09,-0.545375,19.5769,-0.0294183,0.03929,-6.94496e-06
0.0222071,-3.28247e-05,14.09,-0.545369,19.5769,-0.029415,0.0393058,-6.91678e-06
0.0230957,-3.38232e-05,14.09,-0.54537,19.5769,-0.0294167,0.0392976,-6.50679e-06
0.0241558,-3.59845e-05,14.09,-0.545371,19.5769,-0.0294167,0.0392976,-6.93142e-06
0.0251673,-3.69836e-05,14.09,-0.545372,19.5769,-0.0294184,0.0392894,-6.52155e-06
0.0260089,-3.59796e-05,14.09,-0.54537,19.5769,-0.0294167,0.0392973,-6.93054e-06
0.026728,-3.91315e-05,14.09,-0.545372,19.5769,-0.0294184,0.039289,-6.94416e-06
0.0277134,-3.38213e-05,14.09,-0.545367,19.5769,-0.0294168,0.0392967,-6.50652e-06
0.028827,-3.06685e-05,14.09,-0.545364,19.5769,-0.0294152,0.0393046,-6.49275e-06
0.0296928,-3.6982e-05,14.09,-0.545369,19.5769,-0.0294185,0.0392885,-6.52134e-06
0.0307201,-3.59764e-05,14.09,-0.545368,19.5769,-0.0294169,0.0392963,-6.93e-06
0.0317286,-3.38224e-05,14.09,-0.545366,19.5769,-0.0294169,0.0392961,-6.50676e-06
0.0327348,-3.59787e-05,14.09,-0.545367,19.5769,-0.0294169,0.039296,-6.93041e-06
0.0337273,-3.38221e-05,14.09,-0.545365,19.5769,-0.029417,0.0392957,-6.50673e-06
0.0347735,-3.5977e-05,14.09,-0.545366,19.5769,-0.0294169,0.0392957,-6.93011e-06
0.0357436,-3.38217e-05,14.09,-0.545364,19.5769,-0.029417,0.0392954,-6.50667e-06
0.0367063,-3.59765e-05,14.09,-0.545366,19.5769,-0.029417,0.0392954,-6.93004e-06
0.0378911,-3.38216e-05,14.09,-0.545363,19.5769,-0.0294171,0.0392951,-6.50665e-06
0.0387185,-3.59761e-05,14.09,-0.545365,19.5769,-0.029417,0.039295,-6.92998e-06
0.0397137,-3.38213e-05,14.09,-0.545362,19.5769,-0.0294171,0.0392948,-6.50663e-06
0.0407453,-3.59758e-05,14.09,-0.545364,19.5769,-0.0294171,0.0392947,-6.92993e-06
0.0416764,-3.38211e-05,14.09,-0.545362,19.5769,-0.0294171,0.0392945,-6.50659e-06
0.042706,-3.59754e-05,14.09,-0.545363,19.5769,-0.0294171,0.0392944,-6.92988e-06
0.0436573,-3.38208e-05,14.09,-0.545361,19.5769,-0.0294172,0.0392941,-6.50655e-06
0.0448873,-3.59752e-05,14.09,-0.545362,19.5769,-0.0294172,0.0392941,-6.92985e-06
0.0457177,-3.38205e-05,14.09,-0.54536,19.5769,-0.0294172,0.0392938,-6.50651e-06
0.0467318,-3.06676e-05,14.09,-0.545357,19.5769,-0.0294156,0.0393017,-6.49274e-06
0.0479433,-3.59749e-05,14.09,-0.545362,19.5769,-0.0294172,0.0392938,-6.92981e-06
0.0488569,-3.38201e-05,14.09,-0.545359,19.5769,-0.0294173,0.0392935,-6.50646e-06
0.0497472,-3.59727e-05,14.09,-0.545361,19.5769,-0.0294173,0.0392935,-6.92945e-06
0.0506993,-3.38176e-05,14.09,-0.545359,19.5769,-0.0294173,0.0392932,-6.50602e-06
0.0517576,-3.69773e-05,14.0901,-0.545361,19.5769,-0.029419,0.039285,-6.52064e-06
0.0530599,-3.0666e-05,14.09,-0.545355,19.5769,-0.0294157,0.0393008,-6.49247e-06
0.053706,-3.59746e-05,14.09,-0.545359,19.5769,-0.0294173,0.0392928,-6.92981e-06
0.054721,-3.3821e-05,14.09,-0.545357,19.5769,-0.0294174,0.0392926,-6.50665e-06
0.0557088,-3.59737e-05,14.09,-0.545358,19.5769,-0.0294174,0.0392925,-6.92966e-06
