Timestamp,X_hat,Y_hat
0.00521492,-0.0388419,0.0014212,-1.37764
0.00590946,-0.038842,0.00142023,-1.37764
0.00691376,-0.0388419,0.00142084,-1.37764
0.00785823,-0.038842,0.00142036,-1.37764
0.00894539,-0.0388419,0.00142089,-1.37764
0.0103911,-0.038842,0.00142038,-1.37764
0.0109376,-0.0388419,0.0014209,-1.37764
0.0120863,-0.038842,0.00142038,-1.37764
0.0131928,-0.0388419,0.0014209,-1.37764
0.0138948,-0.038842,0.00142038,-1.37764
0.0149986,-0.038842,0.00142052,-1.37764
0.0159649,-0.0388419,0.00142098,-1.37764
0.0175023,-0.0388419,0.0014204,-1.37764
0.0178756,-0.0388419,0.00142091,-1.37764
0.0189094,-0.0388419,0.00142038,-1.37764
0.0202744,-0.0388419,0.0014209,-1.37764
0.0209764,-0.0388419,0.00142037,-1.37764
0.0218861,-0.0388419,0.00142089,-1.37764
0.0228603,-0.0388419,0.00142037,-1.37764
0.0238643,-0.0388419,0.00142089,-1.37764
0.0248467,-0.0388419,0.00142037,-1.37764
0.0260176,-0.0388419,0.00142089,-1.37764
0.0268569,-0.0388419,0.00142037,-1.37764
0.0279276,-0.0388419,0.00142089,-1.37764
0.0289205,-0.0388419,0.00142037,-1.37764
0.0298329,-0.0388419,0.00142089,-1.37764
0.0308579,-0.0388419,0.00142037,-1.37764
0.0318444,-0.0388419,0.00142088,-1.37764
0.032801,-0.0388419,0.00142037,-1.37764
0.0338424,-0.0388419,0.00142088,-1.37764
0.0349268,-0.0388419,0.00142036,-1.37764
0.0358664,-0.0388419,0.00142088,-1.37764
0.0368415,-0.0388419,0.00142036,-1.37764
0.0379014,-0.0388419,0.00142088,-1.37764
0.0388717,-0.0388419,0.00142036,-1.37764
0.0399098,-0.0388418,0.00142088,-1.37764
0.0409071,-0.0388419,0.00142036,-1.37764
0.0418842,-0.0388418,0.00142088,-1.37764
0.0429065,-0.0388419,0.00142036,-1.37764
0.0439109,-0.0388418,0.00142088,-1.37764
0.0448981,-0.0388419,0.00142036,-1.37764
0.0459312,-0.0388418,0.00142088,-1.37764
0.0470279,-0.0388418,0.00142107,-1.37764
0.0479639,-0.0388418,0.00142115,-1.37764
0.04893,-0.0388419,0.00142046,-1.37764
0.0498593,-0.0388418,0.00142091,-1.37764
0.0509409,-0.0388419,0.00142037,-1.37764
0.0519098,-0.0388418,0.00142088,-1.37764
0.0530701,-0.0388419,0.00142035,-1.37764
0.0538649,-0.0388418,0.00142087,-1.37764
0.054874,-0.0388419,0.00142035,-1.37764
0.0558368,-0.0388418,0.00142088,-1.37709
0.0568124,-0.0388419,0.00142036,-1.37687
0.0578462,-0.0388419,0.00142088,-1.37679
0.0588387,-0.0388419,0.00142036,-1.37676
0.05977,-0.0388419,0.00142088,-1.37675
0.0608867,-0.0388419,0.00142036,-1.37675
0.06185,-0.0388419,0.00142088,-1.37674
0.0629526,-0.0388419,0.00142036,-1.37674
0.0639031,-0.0388419,0.00142088,-1.37674
0.0647738,-0.0388419,0.00142036,-1.37674
0.0658281,-0.0388419,0.00142088,-1.37674
0.0667731,-0.0388419,0.00142035,-1.37674
0.0678065,-0.0388418,0.00142087,-1.37674
0.0688278,-0.0388419,0.00142035,-1.37674
0.0697928,-0.0388418,0.00142087,-1.37674
0.0707988,-0.0388419,0.00142035,-1.37674
0.0718404,-0.0388418,0.00142087,-1.37674
0.0728239,-0.0388419,0.00142035,-1.37674
0.073842,-0.0388418,0.00142087,-1.37674
0.0748643,-0.0388419,0.00142035,-1.37674
0.0760055,-0.0388418,0.00142087,-1.37674
0.0768483,-0.0388419,0.00142035,-1.37674
0.0779261,-0.0388418,0.00142087,-1.37674
0.0788724,-0.0388418,0.00142035,-1.37674
0.079861,-0.0388418,0.00142087,-1.37674
0.0808513,-0.0388419,0.00142035,-1.37674
0.0819296,-0.0388418,0.00142086,-1.37674
0.0828301,-0.0388418,0.00142034,-1.37674
0.0838444,-0.0388418,0.00142086,-1.37674
0.084872,-0.0388418,0.00142034,-1.37674
0.0859533,-0.0388418,0.00142086,-1.37674
0.0868539,-0.0388418,0.00142034,-1.37674
0.0878711,-0.0388418,0.00142086,-1.37674
0.0888476,-0.0388418,0.00142034,-1.37674
0.0898262,-0.0388418,0.00142086,-1.37674
0.0908353,-0.0388418,0.00142034,-1.37674
0.0918104,-0.0388418,0.00142086,-1.37674
0.0928905,-0.0388418,0.00142034,-1.37674
0.0937968,-0.0388418,0.00142086,-1.37674
0.0948742,-0.0388418,0.00142034,-1.37674
0.0958582,-0.0388418,0.00142086,-1.37674
0.0968609,-0.0388418,0.00142033,-1.37674
0.0978236,-0.0388418,0.00142085,-1.37674
0.0988612,-0.0388418,0.00142033,-1.37674
0.0997808,-0.0388418,0.00142085,-1.37674
0.101312,-0.0388418,0.00142033,-1.37674
0.102195,-0.0388417,0.00142085,-1.37674
0.102834,-0.0388418,0.00142033,-1.37674
0.104473,-0.0388417,0.00142085,-1.37674
0.104879,-0.0388418,0.00142033,-1.37674
0.105841,-0.0388417,0.00142085,-1.37674
0.106866,-0.0388418,0.00142033,-1.37674
0.107875,-0.0388418,0.00142013,-1.37674
0.109066,-0.0388418,0.00142005,-1.37674
0.109928,-0.0388418,0.00142002,-1.37674
0.111361,-0.0388417,0.00142073,-1.37674
0.112303,-0.0388418,0.00142028,-1.37674
0.113017,-0.0388418,0.00142045,-1.37674
0.114099,-0.0388417,0.00142092,-1.37674
0.115066,-0.0388417,0.00142034,-1.37674
0.11598,-0.0388417,0.00142085,-1.37674
0.117567,-0.0388417,0.00142032,-1.37674
0.118225,-0.0388417,0.00142084,-1.37674
0.119087,-0.0388417,0.00142032,-1.37674
0.120042,-0.0388417,0.00142084,-1.37674
0.120939,-0.0388417,0.00142032,-1.37674
0.121929,-0.0388417,0.00142084,-1.37674
0.122938,-0.0388417,0.00142032,-1.37674
0.123825,-0.0388417,0.00142084,-1.37674
0.124921,-0.0388417,0.00142103,-1.37674
0.125829,-0.0388417,0.00142111,-1.37674
0.126915,-0.0388417,0.00142042,-1.37674
0.127802,-0.0388417,0.00142087,-1.37674
0.128856,-0.0388417,0.00142033,-1.37674
0.129849,-0.0388417,0.00142084,-1.37674
0.130852,-0.0388416,0.00142103,-1.37674
0.131852,-0.0388417,0.00142039,-1.37674
0.132842,-0.0388417,0.00142086,-1.37674
0.133863,-0.0388417,0.00142032,-1.37674
0.134947,-0.0388417,0.00142083,-1.37674
0.135834,-0.0388418,0.00142027,-1.37799
0.136843,-0.0388418,0.00142078,-1.37847
0.137838,-0.0388419,0.00142025,-1.37865
0.138771,-0.0388419,0.00142077,-1.37872
0.139964,-0.0388419,0.00142025,-1.37875
0.140863,-0.0388419,0.00142077,-1.37876
0.141908,-0.0388418,0.00142096,-1.37876
0.142949,-0.0388418,0.00142104,-1.37877
0.143874,-0.0388419,0.00142035,-1.37877
0.144893,-0.0388418,0.0014208,-1.37877
0.145837,-0.0388419,0.00142026,-1.37877
0.147105,-0.0388418,0.00142077,-1.37877
0.14782,-0.0388419,0.00142024,-1.37877
0.148776,-0.0388418,0.00142076,-1.37877
0.14979,-0.0388419,0.00142024,-1.37877
0.150794,-0.0388419,0.00142004,-1.37877
0.151831,-0.0388419,0.00141996,-1.37877
0.1529,-0.0388418,0.00142065,-1.37877
0.153786,-0.0388419,0.0014202,-1.37877
0.154858,-0.0388418,0.00142074,-1.37877
0.155891,-0.0388419,0.00142023,-1.37877
0.156873,-0.0388418,0.00142075,-1.37877
0.157857,-0.0388418,0.00142023,-1.37877
0.15881,-0.0388418,0.00142075,-1.37877
0.159919,-0.0388418,0.00142023,-1.37877
0.160799,-0.0388418,0.00142075,-1.37877
0.161866,-0.0388418,0.00142023,-1.37877
0.1628,-0.0388419,0.00142003,-1.37877
0.163837,-0.0388419,0.00141996,-1.37877
0.164762,-0.0388419,0.00141993,-1.37877
0.16581,-0.0388419,0.00141991,-1.37877
0.166843,-0.0388418,0.00142063,-1.37877
0.167776,-0.0388418,0.00142018,-1.37877
0.168858,-0.0388418,0.00142073,-1.37877
0.169847,-0.0388418,0.00142022,-1.37877
0.170763,-0.0388418,0.00142074,-1.37877
0.171842,-0.0388418,0.00142022,-1.37877
0.172841,-0.0388418,0.00142074,-1.37877
0.173787,-0.0388418,0.00142022,-1.37877
0.17492,-0.0388418,0.00142074,-1.37877
0.175984,-0.0388418,0.00142022,-1.37877
0.176964,-0.0388418,0.00142074,-1.37877
0.17792,-0.0388418,0.00142022,-1.37877
0.178928,-0.0388418,0.00142002,-1.37877
0.17985,-0.0388418,0.00141994,-1.37877
0.180853,-0.0388418,0.00142063,-1.37877
0.181831,-0.0388418,0.00142018,-1.37877
0.182873,-0.0388417,0.00142072,-1.37877
0.183869,-0.0388418,0.00142021,-1.37877
0.184892,-0.0388417,0.00142073,-1.37877
0.185939,-0.0388418,0.00142021,-1.37877
0.186992,-0.0388417,0.00142073,-1.37877
0.188048,-0.0388418,0.00142021,-1.37877
0.189063,-0.0388417,0.00142073,-1.37877
0.189795,-0.0388417,0.00142093,-1.37877
0.190819,-0.0388417,0.00142101,-1.37877
0.191791,-0.0388417,0.00142032,-1.37877
0.192817,-0.0388418,0.00142005,-1.37877
0.193916,-0.0388418,0.00141995,-1.37877
0.194926,-0.0388417,0.00142063,-1.37877
0.195874,-0.0388417,0.00142089,-1.37877
0.196817,-0.0388417,0.00142027,-1.37877
0.197811,-0.0388417,0.00142075,-1.37877
0.199086,-0.0388417,0.00142093,-1.37877
0.199869,-0.0388417,0.001421,-1.37877
0.200866,-0.0388417,0.00142031,-1.37877
0.201936,-0.0388417,0.00142077,-1.37877
0.202855,-0.0388417,0.00142022,-1.37877
0.203895,-0.0388417,0.00142073,-1.37877
0.204867,-0.0388417,0.0014202,-1.37877
0.205868,-0.0388417,0.00142072,-1.37877
0.206843,-0.0388417,0.0014202,-1.37877
0.207945,-0.050073,0.0280937,-1.37877
0.20895,-0.0583728,0.0424881,-1.37877
0.20986,-0.0615431,0.0479862,-1.37877
0.211075,-0.0641625,0.0512801,-1.37876
0.211849,-0.0660377,0.051957,-1.37874
0.212903,-0.0682807,0.0535265,-1.37873
0.213872,-0.0723632,0.0560029,-1.3787
0.214824,-0.0739151,0.0569488,-1.37867
0.216058,-0.0751283,0.056271,-1.37765
0.216963,-0.0760645,0.0547561,-1.37724
0.217856,-0.0780735,0.055364,-1.37707
0.218862,-0.0818474,0.056651,-1.37698
0.219838,-0.0832858,0.0571427,-1.37693
0.221395,-0.085266,0.0578053,-1.37689
0.221895,-0.0874236,0.0583335,-1.37686
0.223064,-0.0894657,0.0586033,-1.3768
0.224102,-0.0927234,0.0605113,-1.37676
0.224889,-0.0934779,0.0590832,-1.37672
0.225914,-0.094213,0.0580429,-1.37669
0.226815,-0.0949716,0.0570261,-1.37665
