Timestamp,X_Error,Y_Error
0.00691826,0.00102371,0.000345039
0.00785691,0.00102412,0.000346369
0.0089406,0.00102412,0.000346369
0.00982878,0.00102411,0.00034635
0.0127065,0.00102412,0.000346355
0.0128113,0.00102336,0.00034362
0.0138676,0.00102413,0.000346356
0.0148104,0.00102337,0.000343622
0.0158142,0.00102413,0.000346357
0.0168194,0.00102338,0.000343625
0.0178184,0.00102414,0.000346358
0.018808,0.00102339,0.000343627
0.0199106,0.00102415,0.00034636
0.0208264,0.0010234,0.00034363
0.0218232,0.00102416,0.000346362
0.0228332,0.00102332,0.00034361
0.0238309,0.00102408,0.000346342
0.0248308,0.00102333,0.000343612
0.0258169,0.00102409,0.000346343
0.0268544,0.00102334,0.000343614
0.0278507,0.0010241,0.000346345
0.0288272,0.00102334,0.000343616
0.0298328,0.0010241,0.000346348
0.0308149,0.00102335,0.000343618
0.0318038,0.00102411,0.00034635
0.0328458,0.00102336,0.00034362
0.0338139,0.00102412,0.000346352
0.034819,0.00102337,0.000343622
0.0358293,0.00102413,0.000346354
0.0368107,0.00102337,0.000343623
0.0378105,0.00102414,0.000346356
0.0388821,0.00102338,0.000343625
0.0398267,0.00102414,0.000346359
0.0408001,0.00102339,0.000343627
0.0418733,0.00102415,0.000346361
0.0428183,0.00102331,0.000343607
0.0438256,0.00102407,0.000346342
0.0448557,0.00102332,0.000343608
0.0458076,0.00102408,0.000346344
0.0469129,0.00102333,0.00034361
0.047806,0.00102409,0.000346347
0.0488094,0.00102334,0.000343611
0.0498376,0.0010241,0.000346349
0.0508167,0.00102333,0.000343613
0.0518415,0.0010241,0.000346351
0.0528586,0.0010241,0.000346351
0.0538279,0.00102412,0.000346354
0.0548071,0.00102336,0.000343616
0.0558063,0.00102412,0.000346357
0.0568068,0.00102337,0.000343617
0.0578033,0.00102413,0.000346359
0.0589824,0.00102337,0.000343619
0.0598484,0.00102414,0.000346362
0.0608391,0.00102338,0.00034362
0.0618298,0.00102415,0.000346364
0.0628113,0.00102368,0.000345032
0.0638154,0.0010233,0.00034352
0.0649142,0.00102408,0.000346362
0.0658383,0.00102332,0.000343601
0.0669034,0.00102407,0.000346343
0.0678098,0.00102334,0.000343609
0.0688185,0.00102409,0.000346348
0.0698146,0.00102333,0.000343613
0.0709032,0.00102409,0.000346349
0.0718349,0.00102334,0.000343615
0.0728252,0.0010241,0.00034635
0.0738239,0.00102335,0.000343618
0.0748061,0.00102411,0.000346351
0.0758328,0.00102336,0.00034362
0.0768324,0.00102412,0.000346353
0.0778288,0.00102337,0.000343623
0.0788626,0.00102413,0.000346354
0.0798258,0.00102337,0.000343625
0.080877,0.00102413,0.000346356
0.0818304,0.00102338,0.000343627
0.0828055,0.00102406,0.000346336
0.0838602,0.00102406,0.000346336
0.085495,0.00102418,0.000346322
0.0863973,0.00102343,0.000343593
0.0871679,0.00102419,0.000346324
0.0878446,0.00102343,0.000343595
0.0888648,0.00102419,0.000346326
0.0899169,0.00102343,0.000343596
0.0907717,0.00102421,0.000346328
0.0918231,0.00102345,0.000343598
0.0929621,0.00102421,0.00034633
0.0938196,0.00102347,0.0003436
0.0947988,0.0010242,0.000346333
0.0958296,0.00102347,0.000343601
0.0968079,0.00102424,0.000346335
0.0978349,0.00102424,0.000346335
0.0988317,0.00102422,0.000346337
0.0998379,0.00102349,0.000343604
0.101078,0.00102422,0.00034634
0.101823,0.00102422,0.00034634
0.102834,0.00102418,0.000346321
0.103885,0.0010234,0.000343586
0.104816,0.00102417,0.000346323
0.105929,0.00102341,0.000343588
0.106852,0.00102419,0.000346325
0.107874,0.00102343,0.000343589
0.10883,0.00102418,0.000346328
0.109805,0.00102344,0.00034359
0.110818,0.00102421,0.00034633
0.111819,0.00102343,0.000343592
0.112847,0.0010242,0.000346333
0.11381,0.0010242,0.000346333
0.114813,0.00102421,0.000346335
0.115816,0.00102347,0.000343595
0.116829,0.00102347,0.000343595
0.117974,0.00102346,0.000343596
0.118865,0.00102423,0.00034634
0.119808,0.00102385,0.000345029
0.120857,0.00102346,0.000343517
