Timestamp,q1,q2,q3,q4,q5,q6,q7
0.0127303,2.47812,0.0475082,-2.51281,-1.60644,0.0501312,-1.60738,0.0973619
0.0135654,2.47812,0.0475082,-2.51281,-1.60644,0.0501312,-1.60738,0.0973619
0.0147088,2.47812,0.0475082,-2.51281,-1.60644,0.0501312,-1.60738,0.0973619
0.0153324,2.47812,0.0475081,-2.51281,-1.60644,0.0501312,-1.60738,0.0973619
0.0165156,2.47812,0.0475081,-2.51281,-1.60644,0.0501312,-1.60738,0.0973619
0.0177058,2.47812,0.0475081,-2.51281,-1.60644,0.0501311,-1.60738,0.0973619
0.0188713,2.47812,0.047508,-2.51281,-1.60644,0.0501311,-1.60738,0.0973619
0.01963,2.47812,0.047508,-2.51281,-1.60644,0.0501311,-1.60738,0.0973619
0.0207581,2.47812,0.047508,-2.51281,-1.60644,0.0501311,-1.60738,0.0973619
0.0214809,2.47812,0.0475079,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0228492,2.47812,0.0475079,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0234452,2.47812,0.0475079,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.024621,2.47812,0.0475078,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.025725,2.47812,0.0475078,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0263804,2.47812,0.0475078,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.027538,2.47812,0.0475077,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0286908,2.47812,0.0475077,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0293471,2.47812,0.0475077,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0304888,2.47812,0.0475076,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0316503,2.47812,0.0475076,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0329013,2.47812,0.0475075,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0334527,2.47812,0.0475075,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0346135,2.47812,0.0475075,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.035817,2.47812,0.0475074,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0365141,2.47812,0.0475074,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0376526,2.47812,0.0475074,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0383748,2.47812,0.0475073,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0394992,2.47812,0.0475073,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0406495,2.47812,0.0475073,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0418896,2.47812,0.0475072,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0424419,2.47812,0.0475072,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0436569,2.47812,0.0475072,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0448726,2.47812,0.0475071,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0456774,2.47812,0.0475071,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0468512,2.47812,0.0475071,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0475619,2.47812,0.047507,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0486654,2.47812,0.047507,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0498546,2.47812,0.047507,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0505116,2.47812,0.0475069,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0518048,2.47812,0.0475069,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0529522,2.47812,0.0475069,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.053596,2.47812,0.0475068,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0547576,2.47812,0.0475068,-2.51281,-1.60644,0.0501311,-1.60738,0.097362
0.0554137,2.47812,0.0475067,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0565817,2.47812,0.0475067,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0577683,2.47812,0.0475067,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0589036,2.47812,0.0475066,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0599438,2.47812,0.0475066,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0607051,2.47812,0.0475066,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.061744,2.47812,0.0475065,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0629609,2.47812,0.0475065,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0636069,2.47812,0.0475065,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0648677,2.47812,0.0475064,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0659514,2.47812,0.0475064,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0665564,2.47812,0.0475064,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0677205,2.47812,0.0475063,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0689938,2.47812,0.0475063,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0695743,2.47812,0.0475063,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.070782,2.47812,0.0475062,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0719215,2.47812,0.0475062,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0725649,2.47812,0.0475062,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0737218,2.47812,0.0475061,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0743944,2.47812,0.0475061,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0755657,2.47812,0.0475061,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0768527,2.47812,0.047506,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.077918,2.47812,0.047506,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0786452,2.47812,0.0475059,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0797124,2.47812,0.0475059,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0808989,2.47812,0.0475059,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0816066,2.47812,0.0475058,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0827181,2.47812,0.0475058,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0835704,2.47812,0.0475058,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0849731,2.47812,0.0475057,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.086067,2.47812,0.0475057,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0874408,2.47812,0.0475057,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0877985,2.47812,0.0475056,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.08987,2.47812,0.0475056,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0909671,2.47812,0.0475055,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0920908,2.47812,0.0475055,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0927477,2.47812,0.0475055,-2.51281,-1.60644,0.050131,-1.60738,0.097362
0.0939189,2.47812,0.0475054,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.095705,2.47812,0.0475054,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.095763,2.47812,0.0475054,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.0969234,2.47812,0.0475053,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.0981028,2.47812,0.0475053,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.0988187,2.47812,0.0475053,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.0999729,2.47812,0.0475052,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.101033,2.47812,0.0475052,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.101962,2.47812,0.0475051,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.102572,2.47812,0.0475051,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.103723,2.47812,0.0475051,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.104936,2.47812,0.047505,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.106371,2.47812,0.047505,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.106773,2.47812,0.047505,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.107927,2.47812,0.0475049,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.108564,2.47812,0.0475049,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.109728,2.47812,0.0475049,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.111589,2.47812,0.0475048,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.11164,2.47812,0.0475048,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.112795,2.47812,0.0475048,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.113437,2.47812,0.0475047,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.114607,2.47812,0.0475047,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.115907,2.47812,0.0475047,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.116456,2.47812,0.0475046,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.117734,2.47812,0.0475046,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.118706,2.47812,0.0475046,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.120291,2.47812,0.0475045,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
0.120323,2.47812,0.0475045,-2.51281,-1.60644,0.0501309,-1.60738,0.097362
