Timestamp,x,y,z,R,P,Y
0.00679438,0.379761,-0.00467215,0.90653,0.0182786,-0.0413431,0.0614665
0.0073537,0.379761,-0.00467216,0.90653,0.0182787,-0.041343,0.0614665
0.00858481,0.379761,-0.00467217,0.90653,0.0182787,-0.0413428,0.0614665
0.009237,0.379761,-0.00467218,0.90653,0.0182787,-0.0413427,0.0614665
0.0101741,0.379761,-0.00467219,0.90653,0.0182787,-0.0413426,0.0614665
0.0112158,0.379761,-0.0046722,0.90653,0.0182788,-0.0413425,0.0614665
0.0121709,0.379761,-0.00467221,0.90653,0.0182788,-0.0413423,0.0614665
0.0132283,0.379761,-0.00467222,0.90653,0.0182788,-0.0413422,0.0614665
0.0141829,0.379761,-0.00467223,0.90653,0.0182789,-0.0413421,0.0614665
0.0151648,0.379761,-0.00467224,0.90653,0.0182789,-0.041342,0.0614665
0.0161987,0.379761,-0.00467226,0.90653,0.0182789,-0.0413418,0.0614665
0.0172522,0.379761,-0.00467227,0.90653,0.018279,-0.0413417,0.0614665
0.0182293,0.379761,-0.00467228,0.90653,0.018279,-0.0413416,0.0614665
0.0191842,0.379761,-0.00467229,0.90653,0.018279,-0.0413415,0.0614665
0.0203672,0.379761,-0.0046723,0.90653,0.018279,-0.0413413,0.0614665
0.021394,0.379761,-0.00467231,0.90653,0.0182791,-0.0413412,0.0614665
0.0222575,0.379761,-0.00467232,0.90653,0.0182791,-0.0413411,0.0614665
0.0231944,0.379761,-0.00467233,0.90653,0.0182791,-0.041341,0.0614666
0.0242058,0.379761,-0.00467234,0.90653,0.0182792,-0.0413408,0.0614666
0.0251705,0.379761,-0.00467235,0.90653,0.0182792,-0.0413407,0.0614666
0.0262084,0.379761,-0.00467236,0.90653,0.0182792,-0.0413406,0.0614666
0.0271829,0.379761,-0.00467237,0.90653,0.0182793,-0.0413405,0.0614666
0.0281886,0.379761,-0.00467239,0.90653,0.0182793,-0.0413403,0.0614666
0.0292354,0.379761,-0.0046724,0.90653,0.0182793,-0.0413402,0.0614666
0.0301662,0.379761,-0.00467241,0.90653,0.0182793,-0.0413401,0.0614666
0.0311995,0.379761,-0.00467242,0.90653,0.0182794,-0.04134,0.0614666
0.0322828,0.379761,-0.00467243,0.90653,0.0182794,-0.0413398,0.0614666
0.0332301,0.379761,-0.00467244,0.90653,0.0182794,-0.0413397,0.0614666
0.0341826,0.379761,-0.00467245,0.90653,0.0182795,-0.0413396,0.0614666
0.0351822,0.379761,-0.00467246,0.90653,0.0182795,-0.0413395,0.0614666
0.0362332,0.379761,-0.00467247,0.90653,0.0182795,-0.0413393,0.0614666
0.0371786,0.379761,-0.00467248,0.90653,0.0182796,-0.0413392,0.0614666
0.0381904,0.379761,-0.00467249,0.906529,0.0182796,-0.0413391,0.0614666
0.0392022,0.379761,-0.00467251,0.906529,0.0182796,-0.041339,0.0614666
0.0401667,0.379761,-0.00467252,0.906529,0.0182796,-0.0413388,0.0614666
0.041176,0.379762,-0.00467253,0.906529,0.0182797,-0.0413387,0.0614666
0.0421671,0.379762,-0.00467254,0.906529,0.0182797,-0.0413386,0.0614666
0.0433939,0.379762,-0.00467255,0.906529,0.0182797,-0.0413385,0.0614666
0.0442851,0.379762,-0.00467256,0.906529,0.0182798,-0.0413383,0.0614666
0.0451905,0.379762,-0.00467257,0.906529,0.0182798,-0.0413382,0.0614666
0.0461866,0.379762,-0.00467258,0.906529,0.0182798,-0.0413381,0.0614666
0.0471292,0.379762,-0.00467259,0.906529,0.0182799,-0.041338,0.0614666
0.048225,0.379762,-0.0046726,0.906529,0.0182799,-0.0413378,0.0614666
0.0492756,0.379762,-0.00467261,0.906529,0.0182799,-0.0413377,0.0614666
0.0502767,0.379762,-0.00467263,0.906529,0.0182799,-0.0413376,0.0614666
0.0514306,0.379762,-0.00467264,0.906529,0.01828,-0.0413375,0.0614666
0.0522552,0.379762,-0.00467265,0.906529,0.01828,-0.0413373,0.0614666
0.0532854,0.379762,-0.00467266,0.906529,0.01828,-0.0413372,0.0614666
0.0542819,0.379762,-0.00467267,0.906529,0.0182801,-0.0413371,0.0614666
0.0552669,0.379762,-0.00467268,0.906529,0.0182801,-0.041337,0.0614666
0.0562836,0.379762,-0.00467269,0.906529,0.0182801,-0.0413368,0.0614666
0.0573227,0.379762,-0.0046727,0.906529,0.0182802,-0.0413367,0.0614666
0.0582958,0.379762,-0.00467271,0.906529,0.0182802,-0.0413366,0.0614666
0.0596952,0.379762,-0.00467272,0.906529,0.0182802,-0.0413365,0.0614666
0.0602081,0.379762,-0.00467273,0.906529,0.0182802,-0.0413363,0.0614666
0.0612194,0.379762,-0.00467274,0.906529,0.0182803,-0.0413362,0.0614667
0.0622851,0.379762,-0.00467276,0.906529,0.0182803,-0.0413361,0.0614667
0.0631217,0.379762,-0.00467277,0.906529,0.0182803,-0.041336,0.0614667
0.0642156,0.379762,-0.00467278,0.906529,0.0182804,-0.0413358,0.0614667
0.0653089,0.379762,-0.00467279,0.906529,0.0182804,-0.0413357,0.0614667
0.0662012,0.379762,-0.0046728,0.906529,0.0182804,-0.0413356,0.0614667
0.0672034,0.379762,-0.00467281,0.906529,0.0182805,-0.0413355,0.0614667
0.0682813,0.379762,-0.00467282,0.906529,0.0182805,-0.0413353,0.0614667
0.0692371,0.379762,-0.00467283,0.906529,0.0182805,-0.0413352,0.0614667
0.0702759,0.379762,-0.00467284,0.906529,0.0182805,-0.0413351,0.0614667
0.0711967,0.379762,-0.00467285,0.906529,0.0182806,-0.041335,0.0614667
0.0722659,0.379762,-0.00467286,0.906529,0.0182806,-0.0413348,0.0614667
0.0732609,0.379762,-0.00467288,0.906529,0.0182806,-0.0413347,0.0614667
0.074242,0.379762,-0.00467289,0.906529,0.0182807,-0.0413346,0.0614667
0.0751863,0.379762,-0.0046729,0.906528,0.0182807,-0.0413345,0.0614667
0.0762121,0.379762,-0.00467291,0.906528,0.0182807,-0.0413343,0.0614667
0.0771667,0.379763,-0.00467292,0.906528,0.0182808,-0.0413342,0.0614667
0.0782027,0.379763,-0.00467293,0.906528,0.0182808,-0.0413341,0.0614667
0.0792772,0.379763,-0.00467294,0.906528,0.0182808,-0.041334,0.0614667
0.0802027,0.379763,-0.00467295,0.906528,0.0182808,-0.0413338,0.0614667
0.0813766,0.379763,-0.00467296,0.906528,0.0182809,-0.0413337,0.0614667
0.0822842,0.379763,-0.00467297,0.906528,0.0182809,-0.0413336,0.0614667
0.0834965,0.379763,-0.00467298,0.906528,0.0182809,-0.0413334,0.0614667
0.0842893,0.379763,-0.004673,0.906528,0.018281,-0.0413333,0.0614667
0.0856232,0.379763,-0.00467301,0.906528,0.018281,-0.0413332,0.0614667
0.0864971,0.379763,-0.00467302,0.906528,0.018281,-0.0413331,0.0614667
0.0874209,0.379763,-0.00467302,0.906528,0.018281,-0.0413331,0.0614667
0.0883221,0.379763,-0.00467304,0.906528,0.0182811,-0.0413328,0.0614667
0.0893216,0.379763,-0.00467304,0.906528,0.0182811,-0.0413328,0.0614667
0.0902358,0.379763,-0.00467306,0.906528,0.0182811,-0.0413326,0.0614667
0.0911784,0.379763,-0.00467307,0.906528,0.0182812,-0.0413324,0.0614667
0.0921788,0.379763,-0.00467307,0.906528,0.0182812,-0.0413324,0.0614667
0.0932548,0.379763,-0.00467309,0.906528,0.0182812,-0.0413322,0.0614667
