Timestamp,X_hat,Y_hat
0.0127748,-0.0473032,-0.00643812,0
0.0132465,-0.0473025,-0.00644086,0
0.0142673,-0.0473032,-0.00643813,0
0.0152197,-0.0473025,-0.00644086,0
0.0162843,-0.0473032,-0.00643813,0
0.0172669,-0.0473025,-0.00644086,0
0.0182546,-0.0473032,-0.00643813,0
0.019239,-0.0473025,-0.00644086,0
0.0203876,-0.0473032,-0.00643813,0
0.0214119,-0.0473025,-0.00644087,0
0.0223182,-0.0473032,-0.00643814,0
0.023314,-0.0473024,-0.00644087,0
0.0242585,-0.0473032,-0.00643814,0
0.0252838,-0.0473024,-0.00644087,0
0.0262758,-0.0473032,-0.00643814,0
0.0272546,-0.0473024,-0.00644087,0
0.0282026,-0.0473032,-0.00643814,0
0.0292641,-0.0473024,-0.00644087,0
0.0302432,-0.0473032,-0.00643814,0
0.0313037,-0.0473024,-0.00644088,0
0.0323192,-0.0473032,-0.00643815,0
0.0332514,-0.0473024,-0.00644088,0
0.0342288,-0.0473032,-0.00643815,0
0.0352306,-0.0473024,-0.00644088,0
0.036248,-0.0473032,-0.00643815,0
0.0372143,-0.0473024,-0.00644088,0
0.0382419,-0.0473031,-0.00643815,0
0.0392238,-0.0473024,-0.00644089,0
0.0405177,-0.0473031,-0.00643815,0
0.0413197,-0.0473024,-0.00644089,0
0.0422019,-0.0473031,-0.00643815,0
0.043415,-0.0473024,-0.00644089,0
0.0443017,-0.0473031,-0.00643816,0
0.0453498,-0.0473024,-0.00644089,0
0.046318,-0.0473031,-0.00643816,0
0.0472621,-0.0473024,-0.00644089,0
0.0482357,-0.0473031,-0.00643816,0
0.0492879,-0.0473023,-0.0064409,0
0.0502892,-0.0473031,-0.00643816,0
0.0513049,-0.0473023,-0.0064409,0
0.0528097,-0.0473023,-0.0064409,0
0.0532995,-0.0473023,-0.0064409,0
0.0544792,-0.0473031,-0.00643816,0
0.0552823,-0.0473023,-0.0064409,0
0.0563042,-0.0473031,-0.00643817,0
0.0573548,-0.0473023,-0.00644091,0
0.0583444,-0.0473031,-0.00643817,0
0.0597396,-0.0473023,-0.00644091,0
0.0603045,-0.0473031,-0.00643817,0
0.061315,-0.0473023,-0.00644091,0
0.0623457,-0.0473027,-0.0064396,0
0.0632404,-0.0473031,-0.00643809,0
0.0642431,-0.0473023,-0.00644093,0
0.0653299,-0.047303,-0.00643817,0
0.066321,-0.0473023,-0.00644091,0
0.0673331,-0.047303,-0.00643818,0
0.068296,-0.0473023,-0.00644092,0
0.0692521,-0.047303,-0.00643818,0
0.0702923,-0.0473023,-0.00644092,0
0.07135,-0.047303,-0.00643818,0
0.0722796,-0.0473023,-0.00644092,0
0.0732757,-0.047303,-0.00643819,0
0.0742563,-0.0473022,-0.00644092,0
0.0752487,-0.047303,-0.00643819,0
0.0763017,-0.0473022,-0.00644092,0
0.0772984,-0.047303,-0.00643819,0
0.0782222,-0.0473022,-0.00644092,0
0.0792906,-0.047303,-0.00643819,0
0.0802242,-0.0473022,-0.00644092,0
0.0814004,-0.047303,-0.0064382,0
0.0823238,-0.0473022,-0.00644093,0
0.0839749,-0.0473022,-0.00644093,0
0.084335,-0.0473021,-0.00644091,0
0.0856919,-0.0473028,-0.00643818,0
0.0865756,-0.0473021,-0.00644091,0
0.0875069,-0.0473028,-0.00643819,0
0.0883545,-0.0473021,-0.00644092,0
0.089347,-0.0473028,-0.00643819,0
0.0902686,-0.0473021,-0.00644092,0
0.0912402,-0.0473028,-0.00643819,0
0.0921997,-0.0473021,-0.00644092,0
0.0932724,-0.0473028,-0.00643819,0
0.0942108,-0.0473021,-0.00644092,0
0.0952426,-0.0473028,-0.00643819,0
0.0962582,-0.047302,-0.00644093,0
0.0972517,-0.047302,-0.00644093,0
