Timestamp,x1,y1,z1,roll1,pitch1,yaw1
0.65889,0.0773217,0.0899076,0.683626,53.1834,86.0408,-50.1749
0.669642,0.0773244,0.0898938,0.683596,52.0337,86.0505,-51.351
0.678736,0.0773317,0.0898993,0.68364,51.7863,86.0445,-51.6019
0.882789,0.0773185,0.0898529,0.683508,52.8817,86.0954,-50.532
0.899956,0.0773045,0.0898315,0.68335,55.8315,86.1814,-47.5607
0.917753,0.0772908,0.0898251,0.683246,56.1514,86.125,-47.2362
0.939178,0.0773263,0.0898895,0.683582,52.7293,86.0182,-50.6618
0.957898,0.0772993,0.0898967,0.683391,54.7543,86.156,-48.6428
0.974434,0.077282,0.0899074,0.683343,55.8366,86.0362,-47.5267
0.98908,0.0772737,0.089935,0.683428,55.2212,86.0911,-48.1486
1.0054,0.0772605,0.0899379,0.683446,55.1507,86.1944,-48.2351
1.01849,0.0772632,0.0899242,0.6835,51.2995,86.2161,-52.1075
1.03079,0.0772678,0.0899266,0.683603,50.9645,86.2975,-52.449
1.04242,0.0772589,0.08991,0.683517,52.1813,86.2735,-51.2481
1.05338,0.077258,0.0899048,0.68354,52.017,86.2173,-51.4057
1.06442,0.0772188,0.089878,0.683313,54.842,86.1476,-48.5635
1.07582,0.0772265,0.0898836,0.683348,54.5106,86.1225,-48.898
1.0888,0.0772057,0.0898722,0.683247,55.0609,86.1593,-48.3564
1.10013,0.0771903,0.0898806,0.683319,54.9231,86.245,-48.4845
1.11101,0.0772018,0.0899286,0.683524,50.2497,86.3181,-53.1596
1.13824,0.0771781,0.0899294,0.683418,49.7247,86.2301,-53.6958
1.17449,0.0771641,0.0899311,0.683308,54.4608,86.2112,-48.9419
1.208,0.0771754,0.089954,0.683422,53.2971,86.2602,-50.0996
1.24173,0.0771917,0.0899723,0.683514,52.4802,86.2472,-50.9232
1.27391,0.0771833,0.0899725,0.683514,51.9182,86.3015,-51.4854
1.30763,0.0771778,0.0899699,0.683493,51.8537,86.2657,-51.544
1.37975,0.0771698,0.0899497,0.683448,51.5627,86.1847,-51.8293
1.39628,0.0771567,0.0899128,0.683248,53.5864,86.0782,-49.7902
1.41173,0.0771639,0.0899029,0.683246,53.7597,86.1238,-49.6258
1.4371,0.0771693,0.0899031,0.683244,54.1177,86.1791,-49.2803
1.47403,0.0771861,0.089902,0.683234,54.4241,86.0967,-48.9671
1.50454,0.0771832,0.089887,0.683124,53.9014,86.1244,-49.496
1.53733,0.0771873,0.0898912,0.683125,53.9846,86.1455,-49.4141
