Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.615291,0.0561931,0.304823,0.743658,1.49967,1.51036,-0.294057
0.62652,0.0562052,0.304841,0.743813,1.51565,1.5111,-0.278206
0.636252,0.0562072,0.304763,0.743717,1.51137,1.51118,-0.282868
0.666329,0.0562318,0.304801,0.743866,1.52435,1.50882,-0.269291
0.713497,0.0562575,0.304795,0.743962,1.48972,1.50951,-0.304478
0.741274,0.0562661,0.304827,0.744148,1.47898,1.50856,-0.315143
0.772343,0.0562829,0.30482,0.744214,1.50718,1.51007,-0.286384
0.803271,0.0562827,0.304782,0.744246,1.50189,1.51036,-0.291673
0.834848,0.0563048,0.304747,0.744221,1.49165,1.5104,-0.301869
0.868561,0.0563239,0.304759,0.744329,1.5492,1.5109,-0.243728
0.901287,0.0563391,0.304738,0.744347,1.54829,1.51079,-0.24476
0.933883,0.0563369,0.304697,0.74427,1.53024,1.51102,-0.263066
0.967535,0.0563358,0.304677,0.744259,1.52388,1.51069,-0.269449
1.00156,0.0563226,0.304683,0.744275,1.4817,1.5108,-0.312275
1.03531,0.0563199,0.304674,0.74428,1.48179,1.51017,-0.312189
1.06631,0.0563102,0.304662,0.744281,1.46184,1.51065,-0.331847
1.09741,0.0562935,0.3046,0.744169,1.45075,1.51219,-0.342892
1.13026,0.056299,0.30463,0.744248,1.47479,1.51211,-0.318721
1.16247,0.0562973,0.304676,0.744352,1.48084,1.51203,-0.312488
1.19923,0.0562838,0.304672,0.744344,1.45435,1.51224,-0.339108
1.23023,0.0562717,0.304609,0.744176,1.48162,1.51278,-0.31148
1.26355,0.0562952,0.304684,0.744316,1.50616,1.51293,-0.286596
1.29601,0.0562942,0.304697,0.744302,1.49506,1.51193,-0.297834
1.32846,0.0562791,0.304738,0.744389,1.47269,1.51035,-0.320701
1.36114,0.0562576,0.304688,0.744222,1.45855,1.51038,-0.335295
1.38885,0.0562436,0.304673,0.744141,1.47107,1.51126,-0.322899
1.42637,0.0562657,0.304826,0.744496,1.48656,1.51083,-0.30717
1.46024,0.0562628,0.304844,0.744549,1.53807,1.50978,-0.255131
1.49346,0.0562368,0.304855,0.74448,1.51975,1.51018,-0.273945
1.52652,0.0562233,0.304822,0.744379,1.4917,1.50995,-0.302068
1.55946,0.0562129,0.304859,0.744376,1.49234,1.5091,-0.301256
1.59246,0.0562025,0.304856,0.744323,1.49663,1.5101,-0.296732
1.62563,0.0561935,0.304868,0.744338,1.49561,1.50966,-0.297802
1.65939,0.0561955,0.304863,0.744242,1.52555,1.51187,-0.267851
1.69149,0.0561902,0.304846,0.744214,1.52816,1.51124,-0.265148
1.7247,0.0561889,0.304849,0.744224,1.51718,1.51101,-0.276123
1.75795,0.0561956,0.304903,0.74433,1.49845,1.51095,-0.295288
1.791,0.0561941,0.3049,0.744324,1.49771,1.51101,-0.295721
1.82401,0.0562084,0.30485,0.744205,1.50071,1.51108,-0.292519
1.85693,0.0562035,0.304785,0.744062,1.4919,1.51101,-0.3016
1.89045,0.0562117,0.304787,0.744088,1.48739,1.51072,-0.306436
1.92316,0.0562153,0.304784,0.744087,1.47509,1.5113,-0.319078
1.95612,0.0562228,0.304791,0.744137,1.50039,1.51102,-0.293437
1.98899,0.056228,0.304799,0.744204,1.48812,1.51123,-0.305494
2.02198,0.0562401,0.304847,0.744355,1.49546,1.51154,-0.298034
2.05515,0.056246,0.304857,0.744421,1.51181,1.51118,-0.281353
2.08853,0.0562352,0.30477,0.744239,1.50352,1.51129,-0.289648
2.12145,0.0562335,0.304749,0.744204,1.49861,1.51139,-0.294779
2.15416,0.0562535,0.304888,0.744583,1.49761,1.50917,-0.295936
2.1871,0.0562314,0.304749,0.744259,1.5152,1.51056,-0.27833
2.21923,0.0562321,0.304773,0.74437,1.52195,1.50972,-0.271745
2.25209,0.0562182,0.304731,0.744277,1.52725,1.51115,-0.266351
2.28488,0.0562116,0.304708,0.74424,1.5333,1.51109,-0.260169
2.31828,0.0562117,0.304714,0.744264,1.52847,1.51139,-0.264987
2.35144,0.056222,0.30474,0.744326,1.54584,1.5108,-0.247342
2.38546,0.0562186,0.304741,0.744329,1.54207,1.51088,-0.251149
2.41843,0.056213,0.304745,0.744317,1.54668,1.51067,-0.246444
2.45041,0.056216,0.304747,0.74431,1.55649,1.51054,-0.236608
2.48364,0.0562109,0.30476,0.744316,1.52066,1.5105,-0.272724
2.51635,0.0562198,0.304761,0.744294,1.51524,1.51111,-0.278459
2.54948,0.0562365,0.3048,0.744358,1.50901,1.5106,-0.284526
2.58255,0.0562256,0.304752,0.744225,1.50436,1.51038,-0.289194
2.61591,0.0562392,0.304815,0.744366,1.46658,1.51021,-0.327152
2.64885,0.0562544,0.304832,0.744332,1.46979,1.51106,-0.32424
2.68162,0.0562538,0.304789,0.744226,1.47666,1.51015,-0.317377
2.71433,0.0562676,0.304851,0.744335,1.48063,1.50996,-0.313006
2.74713,0.0562676,0.304844,0.744279,1.47708,1.51061,-0.316447
2.78082,0.0562539,0.304811,0.74416,1.48699,1.51018,-0.306954
2.81421,0.0562647,0.304801,0.744139,1.48793,1.51087,-0.306072
2.84723,0.0562769,0.304841,0.744223,1.49906,1.51012,-0.294493
2.87972,0.0562691,0.304815,0.744138,1.47797,1.5102,-0.315981
2.9133,0.0562636,0.304782,0.744031,1.46739,1.51091,-0.326517
2.9467,0.0562721,0.304799,0.744061,1.50907,1.51093,-0.284792
2.9787,0.0562811,0.304833,0.744141,1.49623,1.51021,-0.297562
3.01151,0.0562773,0.304826,0.744131,1.47807,1.51035,-0.315765
3.04419,0.0562721,0.304811,0.744096,1.47366,1.51057,-0.320173
3.07788,0.0562745,0.304829,0.744158,1.48708,1.50994,-0.306786
3.11072,0.0562703,0.304806,0.744138,1.50083,1.51094,-0.292994
3.14386,0.0562664,0.304792,0.744135,1.49714,1.51119,-0.296722
3.1791,0.0562635,0.304784,0.744142,1.49097,1.51115,-0.302927
3.21014,0.056272,0.304869,0.744376,1.46304,1.51019,-0.330934
3.2438,0.0562665,0.304807,0.74424,1.4793,1.51093,-0.314227
3.27616,0.056255,0.304818,0.744308,1.47715,1.51053,-0.316503
3.30926,0.0562493,0.304801,0.744299,1.49079,1.51034,-0.302749
3.34207,0.05625,0.304772,0.744235,1.49014,1.51074,-0.303365
3.37474,0.0562583,0.304758,0.744234,1.48612,1.51159,-0.307152
3.40834,0.0562505,0.304807,0.744353,1.50599,1.51093,-0.287239
3.44119,0.056252,0.304801,0.744401,1.54155,1.51075,-0.252051
3.47374,0.0562604,0.304796,0.744379,1.53946,1.51052,-0.253749
3.50685,0.0562483,0.304754,0.744279,1.53158,1.51128,-0.261824
3.53973,0.0562396,0.304758,0.744316,1.50493,1.51008,-0.288799
3.57268,0.0562454,0.304748,0.744263,1.51072,1.51119,-0.282687
3.60536,0.0562623,0.304785,0.744353,1.51479,1.5112,-0.27865
3.63837,0.0562622,0.304794,0.744369,1.48793,1.51061,-0.305923
3.67178,0.0562701,0.30481,0.744409,1.4892,1.51056,-0.304627
3.70386,0.0562726,0.304762,0.744287,1.49421,1.51059,-0.29963
3.73685,0.0562682,0.304754,0.744235,1.46347,1.51086,-0.330662
3.77061,0.0562724,0.304719,0.744162,1.49306,1.51036,-0.300482
3.80343,0.0562792,0.304775,0.744296,1.48312,1.50973,-0.310564
3.83673,0.0562809,0.304777,0.744267,1.47041,1.50943,-0.323388
3.86943,0.0562687,0.304739,0.744124,1.45642,1.51011,-0.337529
3.90437,0.056276,0.304767,0.744165,1.45505,1.51043,-0.338824
3.93561,0.0562625,0.304722,0.744018,1.45918,1.51109,-0.33487
3.96882,0.0562615,0.304733,0.744013,1.45027,1.51095,-0.343825
4.00174,0.0562625,0.304729,0.743975,1.47642,1.5115,-0.317347
4.03439,0.0562537,0.304724,0.743946,1.47318,1.51146,-0.320628
4.0671,0.0562508,0.304724,0.74392,1.46405,1.51073,-0.329789
4.10041,0.056253,0.304751,0.743967,1.49743,1.51062,-0.29617
4.13334,0.0562396,0.304718,0.743868,1.49645,1.51129,-0.297315
4.1688,0.056241,0.304736,0.743903,1.50666,1.51141,-0.287155
4.19969,0.0562235,0.304767,0.74398,1.46825,1.5106,-0.325804
4.2323,0.0562103,0.304675,0.743745,1.47603,1.51148,-0.317699
4.26509,0.0562119,0.304719,0.743849,1.46209,1.51101,-0.331987
4.29854,0.0562145,0.304773,0.743973,1.4598,1.51048,-0.334349
4.33199,0.0562173,0.304778,0.743983,1.46957,1.51045,-0.324557
4.36484,0.0562077,0.304732,0.743919,1.43642,1.51041,-0.357897
4.39752,0.0562264,0.304836,0.744199,1.49448,1.50964,-0.2994
4.43082,0.0562243,0.304802,0.744127,1.50068,1.511,-0.292925
4.46324,0.0562262,0.30481,0.744224,1.501,1.50979,-0.292559
4.49619,0.0562335,0.304804,0.744231,1.48415,1.51018,-0.309353
4.52928,0.0562351,0.304754,0.744146,1.48541,1.51024,-0.308205
4.56237,0.0562515,0.304771,0.744203,1.50043,1.51112,-0.293203
4.59568,0.0562404,0.304734,0.744146,1.47627,1.51111,-0.317462
4.62829,0.056244,0.30474,0.744186,1.49138,1.51131,-0.302288
