Timestamp,x,y,z,R,P,Y
0.709252,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.714229,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.719217,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.72422,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.729236,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.734217,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.739249,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.744225,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.749229,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.75423,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.759284,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.76423,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.76924,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.774227,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.779239,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.784235,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.789245,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.794226,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.799234,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.804242,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.80924,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.814233,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.819233,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.824228,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.829229,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.834229,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.839235,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.844232,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.849237,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.854228,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.859236,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.864231,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.869241,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.874231,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.879237,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.884238,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.889231,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.89422,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.899228,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.904233,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.909227,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.91423,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.919232,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.924227,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.929239,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.93423,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.939229,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.944227,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
0.949234,0.595404,-0.406591,0.488898,1.57155,-0.00016,-3.14011
