Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.826741,0.0686547,0.302414,0.746129,1.45402,1.5059,-0.349789
0.837819,0.0686407,0.302379,0.746137,1.44577,1.50662,-0.358287
0.847455,0.0686509,0.302548,0.746664,1.46185,1.50626,-0.341998
1.04523,0.0686578,0.302558,0.746823,1.46624,1.50664,-0.336824
1.05885,0.0686356,0.302458,0.746651,1.47248,1.50739,-0.330517
1.0767,0.068631,0.302406,0.746687,1.49282,1.50738,-0.309336
1.09535,0.0686483,0.302506,0.747068,1.44794,1.50503,-0.356557
1.11102,0.0686589,0.302545,0.747249,1.43458,1.50347,-0.370305
1.1269,0.0686383,0.302479,0.747186,1.42239,1.50401,-0.382508
1.14273,0.0686165,0.302364,0.746997,1.40537,1.50437,-0.399866
1.15646,0.0685987,0.302149,0.746537,1.43022,1.50788,-0.374148
1.16773,0.0685949,0.30214,0.746616,1.41788,1.50687,-0.386715
1.17661,0.0686237,0.30234,0.74715,1.44614,1.50558,-0.359082
1.18567,0.0686242,0.302347,0.74717,1.42829,1.50482,-0.376975
1.19744,0.0685966,0.302271,0.746961,1.40975,1.50569,-0.395866
1.21057,0.0686048,0.302203,0.746778,1.42762,1.50502,-0.377068
1.22133,0.0685876,0.302145,0.746607,1.42466,1.50557,-0.379924
1.23444,0.0685919,0.30218,0.74662,1.45066,1.50551,-0.353357
1.26936,0.0685774,0.302208,0.746595,1.47029,1.50619,-0.333525
1.30977,0.068554,0.302096,0.746263,1.46992,1.50717,-0.334277
1.34296,0.0685854,0.302298,0.746623,1.4704,1.50663,-0.333142
1.37327,0.0685797,0.30232,0.746547,1.50552,1.50717,-0.297471
1.40962,0.0685675,0.302287,0.74631,1.45131,1.50511,-0.352896
1.43785,0.0685604,0.302312,0.746226,1.47341,1.50582,-0.330494
1.46962,0.0685626,0.302432,0.746387,1.43698,1.50457,-0.367297
1.50478,0.0685752,0.302537,0.746502,1.43783,1.50331,-0.366784
1.53766,0.0685669,0.302503,0.74633,1.48803,1.50467,-0.315267
1.57058,0.0685542,0.302567,0.746372,1.47594,1.50493,-0.327438
1.60427,0.0685668,0.302621,0.74647,1.47677,1.5042,-0.327022
1.63686,0.0685694,0.302633,0.74644,1.46905,1.5037,-0.334771
1.66906,0.068569,0.302649,0.746451,1.50937,1.50419,-0.294393
1.7029,0.0685958,0.302741,0.746664,1.50816,1.5033,-0.295239
1.73561,0.06859,0.30269,0.746493,1.49602,1.50362,-0.307926
1.76804,0.0685995,0.302717,0.746563,1.48311,1.50313,-0.320978
1.80028,0.0686064,0.302692,0.746531,1.47635,1.50355,-0.32788
1.83297,0.0685996,0.302651,0.746461,1.45727,1.50439,-0.346878
1.86586,0.0686127,0.302657,0.746573,1.45534,1.50436,-0.348731
1.90192,0.0686285,0.302662,0.746702,1.47278,1.50631,-0.330675
1.93482,0.0686399,0.302759,0.747021,1.41946,1.50328,-0.385102
1.96572,0.068637,0.302707,0.747014,1.42868,1.5036,-0.375426
1.99929,0.0686393,0.302546,0.746723,1.46013,1.50567,-0.343578
2.03171,0.068649,0.302558,0.746864,1.45969,1.50428,-0.344169
2.06463,0.0686572,0.302584,0.747055,1.4329,1.50341,-0.372095
2.09833,0.0686454,0.3025,0.746983,1.42945,1.50411,-0.375232
2.13172,0.0686363,0.302396,0.746847,1.43521,1.50485,-0.369623
2.16471,0.0686221,0.302447,0.747055,1.4278,1.50424,-0.376492
2.19666,0.0686314,0.302417,0.747057,1.42344,1.50497,-0.381652
2.22905,0.0686571,0.302476,0.747258,1.43924,1.50408,-0.365745
2.26178,0.0686507,0.302462,0.74723,1.42688,1.50424,-0.378246
2.29508,0.068647,0.30245,0.747206,1.43082,1.50442,-0.374336
2.32755,0.0686307,0.302411,0.747124,1.41296,1.50436,-0.392173
2.36073,0.0686459,0.302454,0.747213,1.43814,1.5035,-0.366888
2.39392,0.0686314,0.302425,0.747103,1.40197,1.50306,-0.403355
2.42656,0.0686369,0.302486,0.747191,1.43187,1.50303,-0.372467
2.46013,0.0686305,0.30231,0.746684,1.512,1.50653,-0.291007
2.49375,0.0686587,0.302547,0.747132,1.50589,1.50465,-0.297562
2.5261,0.0686416,0.302518,0.746939,1.45053,1.50352,-0.353646
2.55928,0.0686667,0.302592,0.746971,1.44605,1.50323,-0.357999
2.58608,0.0686595,0.302536,0.746694,1.4929,1.50506,-0.310426
2.6257,0.0686688,0.302593,0.74673,1.52311,1.50482,-0.279968
2.6572,0.068643,0.302472,0.746335,1.53904,1.50571,-0.263627
2.69102,0.068643,0.302462,0.746203,1.50936,1.50613,-0.293582
2.72425,0.0686257,0.302415,0.746015,1.47572,1.5068,-0.327955
2.75742,0.0686402,0.302477,0.746091,1.50794,1.50571,-0.295884
2.79069,0.068638,0.302491,0.746081,1.49138,1.50662,-0.312164
2.82292,0.0686495,0.302527,0.746124,1.49627,1.50568,-0.307482
2.85647,0.0686453,0.30251,0.746058,1.50698,1.50561,-0.29651
2.88937,0.0686481,0.302527,0.74608,1.49741,1.50612,-0.306161
2.92216,0.0686462,0.302502,0.746015,1.50249,1.50658,-0.30085
2.95498,0.0686417,0.302484,0.746006,1.49798,1.50634,-0.305324
2.98818,0.0686382,0.302535,0.746178,1.49219,1.50626,-0.311511
3.02166,0.0686359,0.302501,0.746139,1.4901,1.50703,-0.313682
3.05463,0.0686281,0.302486,0.74623,1.48783,1.50674,-0.316137
3.08706,0.0686128,0.302441,0.746244,1.49606,1.50727,-0.30737
3.12071,0.0686151,0.30244,0.746319,1.48076,1.50605,-0.322382
3.15378,0.0686253,0.302482,0.746561,1.47451,1.50575,-0.328786
3.18604,0.0686391,0.302548,0.746821,1.4723,1.50555,-0.331273
3.21978,0.0686311,0.302523,0.746922,1.46554,1.5034,-0.338609
3.25373,0.0686401,0.302523,0.747031,1.47122,1.50407,-0.33287
3.28686,0.0686377,0.302449,0.746949,1.45238,1.50403,-0.352051
3.32043,0.0686443,0.302411,0.746937,1.43599,1.5038,-0.368727
3.35109,0.068624,0.302329,0.746821,1.42772,1.50469,-0.37714
3.38307,0.0686128,0.302277,0.746728,1.41336,1.5041,-0.391833
3.41686,0.0686205,0.302398,0.747057,1.4434,1.50469,-0.360773
3.44954,0.0686332,0.302413,0.747111,1.45026,1.50415,-0.354133
3.48245,0.0686422,0.302435,0.747173,1.45573,1.5038,-0.348498
3.51627,0.0686567,0.30249,0.747304,1.45387,1.50311,-0.350626
3.54898,0.0686594,0.302499,0.747309,1.45668,1.50272,-0.347832
3.58221,0.0686647,0.302464,0.747181,1.43281,1.50277,-0.37253
3.61459,0.0686785,0.30253,0.747279,1.48762,1.50226,-0.316184
3.64856,0.0686642,0.302484,0.747026,1.47923,1.50334,-0.324788
3.68358,0.0686428,0.302429,0.746826,1.49437,1.50378,-0.309373
3.71408,0.0686325,0.302372,0.746551,1.49849,1.50376,-0.30532
3.74732,0.0686391,0.302362,0.746401,1.4943,1.50482,-0.309483
3.78028,0.068617,0.302337,0.746211,1.50525,1.50596,-0.29844
3.81414,0.0686126,0.302337,0.746088,1.486,1.50701,-0.317936
3.84614,0.0685952,0.302315,0.745892,1.47665,1.50756,-0.3272
3.87899,0.0685963,0.302268,0.745724,1.5053,1.50804,-0.298161
3.91634,0.0686004,0.302355,0.745837,1.52686,1.50647,-0.276499
3.94759,0.0685977,0.302325,0.745711,1.49642,1.50626,-0.307589
3.97843,0.0685937,0.302324,0.745654,1.48942,1.50647,-0.314721
4.01244,0.0686015,0.302339,0.745676,1.50078,1.50675,-0.303275
4.04729,0.0686049,0.302436,0.745899,1.44426,1.50545,-0.360448
4.07934,0.0685983,0.302306,0.745574,1.49067,1.50687,-0.313478
4.11022,0.068604,0.30233,0.745643,1.5043,1.5074,-0.299659
4.14357,0.0686,0.302323,0.745671,1.47739,1.50683,-0.3269
4.17747,0.0685976,0.302294,0.745679,1.4701,1.50782,-0.334429
4.2107,0.0686112,0.302314,0.74586,1.45694,1.50641,-0.347397
4.24197,0.068622,0.302306,0.745935,1.49779,1.50765,-0.306025
4.27554,0.06861,0.30231,0.746035,1.46916,1.50748,-0.334836
4.30886,0.0686163,0.302213,0.745943,1.50411,1.50733,-0.299514
4.34093,0.0686211,0.302197,0.746007,1.49913,1.50771,-0.304071
4.37445,0.0686138,0.302188,0.746117,1.48919,1.50738,-0.314104
4.40689,0.0686083,0.30218,0.746198,1.52089,1.50748,-0.282021
4.43981,0.0686086,0.302187,0.746308,1.53971,1.50814,-0.262945
4.47275,0.0686265,0.302236,0.74653,1.55284,1.50629,-0.249751
4.50567,0.0686218,0.302205,0.746539,1.54646,1.50584,-0.255953
4.5389,0.068613,0.30218,0.746534,1.54931,1.50656,-0.253097
4.57222,0.0686055,0.302163,0.746517,1.54097,1.50695,-0.261609
4.59894,0.0686026,0.302163,0.746535,1.54802,1.50698,-0.254369
4.63517,0.0686104,0.302212,0.746686,1.50034,1.50456,-0.302941
4.67048,0.0686026,0.302211,0.746667,1.49438,1.50451,-0.309111
4.70357,0.0685964,0.302161,0.746493,1.47838,1.50608,-0.325823
4.73641,0.0686022,0.302213,0.746577,1.54416,1.50626,-0.258498
4.77063,0.0685989,0.302222,0.74652,1.52904,1.50539,-0.273791
4.805,0.0685839,0.30219,0.746303,1.53703,1.50651,-0.265672
4.83593,0.068601,0.30224,0.746331,1.51026,1.50579,-0.292821
4.86982,0.0686082,0.302357,0.746511,1.51054,1.50449,-0.29334
4.90408,0.0685957,0.302347,0.746387,1.50271,1.5047,-0.301126
4.93469,0.0686223,0.302384,0.74633,1.51414,1.50546,-0.289062
