Timestamp,x,y,z,R,P,Y
0.00433811,0.3805,-0.00218649,0.907072,0.0107364,-0.0207014,0.0403285
0.00512718,0.3805,-0.00218649,0.907072,0.0107364,-0.0207014,0.0403285
0.00563752,0.3805,-0.00218652,0.907072,0.0107365,-0.0207011,0.0403285
0.00652503,0.3805,-0.00218653,0.907072,0.0107365,-0.020701,0.0403285
0.0076267,0.3805,-0.00218654,0.907072,0.0107365,-0.0207009,0.0403285
0.00862187,0.3805,-0.00218654,0.907072,0.0107365,-0.0207009,0.0403285
0.0095573,0.3805,-0.00218656,0.907072,0.0107366,-0.0207006,0.0403285
0.0106947,0.3805,-0.00218657,0.907072,0.0107366,-0.0207005,0.0403285
0.0116758,0.3805,-0.00218658,0.907072,0.0107366,-0.0207004,0.0403285
0.0127486,0.3805,-0.00218658,0.907072,0.0107366,-0.0207004,0.0403285
0.0135727,0.3805,-0.0021866,0.907072,0.0107367,-0.0207001,0.0403285
0.0145454,0.3805,-0.0021866,0.907072,0.0107367,-0.0207001,0.0403285
0.0155469,0.3805,-0.00218661,0.907072,0.0107367,-0.0207,0.0403285
0.0167944,0.3805,-0.00218662,0.907072,0.0107367,-0.0206999,0.0403285
0.0175872,0.3805,-0.00218663,0.907072,0.0107368,-0.0206997,0.0403285
0.0185089,0.3805,-0.00218663,0.907072,0.0107368,-0.0206997,0.0403285
0.0195307,0.3805,-0.00218664,0.907072,0.0107368,-0.0206996,0.0403285
0.0206966,0.3805,-0.00218664,0.907072,0.0107368,-0.0206996,0.0403285
0.0215182,0.3805,-0.00218665,0.907072,0.0107368,-0.0206995,0.0403286
0.0225536,0.3805,-0.00218665,0.907072,0.0107368,-0.0206995,0.0403286
0.0235256,0.3805,-0.00218666,0.907072,0.0107368,-0.0206994,0.0403286
0.0246073,0.3805,-0.00218668,0.907072,0.0107369,-0.0206992,0.0403286
0.0255391,0.3805,-0.00218669,0.907072,0.0107369,-0.0206991,0.0403286
0.0266028,0.3805,-0.0021867,0.907071,0.0107369,-0.020699,0.0403286
0.0276517,0.3805,-0.00218671,0.907071,0.0107369,-0.0206989,0.0403286
0.0285293,0.3805,-0.00218671,0.907071,0.0107369,-0.0206989,0.0403286
0.0296364,0.3805,-0.00218673,0.907071,0.010737,-0.0206986,0.0403286
0.0306253,0.3805,-0.00218674,0.907071,0.010737,-0.0206985,0.0403286
0.0318177,0.3805,-0.00218674,0.907071,0.010737,-0.0206985,0.0403286
0.0325248,0.3805,-0.00218675,0.907071,0.0107371,-0.0206983,0.0403286
0.0335648,0.3805,-0.00218676,0.907071,0.0107371,-0.0206982,0.0403286
0.0346536,0.3805,-0.00218676,0.907071,0.0107371,-0.0206982,0.0403286
0.0356049,0.3805,-0.00218678,0.907071,0.0107371,-0.020698,0.0403286
0.0365325,0.3805,-0.00218679,0.907071,0.0107372,-0.0206978,0.0403286
0.0375575,0.3805,-0.0021868,0.907071,0.0107372,-0.0206977,0.0403286
0.0385488,0.3805,-0.00218681,0.907071,0.0107372,-0.0206976,0.0403286
0.039513,0.380501,-0.00218682,0.907071,0.0107372,-0.0206975,0.0403286
0.0405474,0.380501,-0.00218683,0.907071,0.0107373,-0.0206973,0.0403286
0.0415764,0.380501,-0.00218684,0.907071,0.0107373,-0.0206972,0.0403286
0.0425729,0.380501,-0.00218686,0.907071,0.0107373,-0.0206971,0.0403286
0.0435931,0.380501,-0.00218686,0.907071,0.0107373,-0.0206971,0.0403286
0.0445279,0.380501,-0.00218688,0.907071,0.0107374,-0.0206968,0.0403286
0.045629,0.380501,-0.00218689,0.907071,0.0107374,-0.0206967,0.0403286
0.0465878,0.380501,-0.0021869,0.907071,0.0107374,-0.0206966,0.0403286
0.0475343,0.380501,-0.0021869,0.907071,0.0107374,-0.0206966,0.0403286
0.0486284,0.380501,-0.00218692,0.907071,0.0107375,-0.0206963,0.0403286
0.0495347,0.380501,-0.00218692,0.907071,0.0107375,-0.0206963,0.0403286
0.0505491,0.380501,-0.00218693,0.907071,0.0107375,-0.0206962,0.0403286
0.0515552,0.380501,-0.00218694,0.907071,0.0107375,-0.0206961,0.0403286
0.0525524,0.380501,-0.00218695,0.907071,0.0107376,-0.0206959,0.0403286
0.0535405,0.380501,-0.00218696,0.907071,0.0107376,-0.0206958,0.0403286
0.0545917,0.380501,-0.00218697,0.907071,0.0107376,-0.0206957,0.0403286
0.0555083,0.380501,-0.00218698,0.907071,0.0107376,-0.0206956,0.0403286
0.056535,0.380501,-0.00218699,0.907071,0.0107377,-0.0206954,0.0403286
0.0575536,0.380501,-0.002187,0.907071,0.0107377,-0.0206953,0.0403286
0.0585307,0.380501,-0.00218701,0.907071,0.0107377,-0.0206952,0.0403286
0.0595908,0.380501,-0.00218702,0.907071,0.0107377,-0.0206951,0.0403286
0.0605507,0.380501,-0.00218704,0.907071,0.0107378,-0.0206949,0.0403287
0.0615616,0.380501,-0.00218705,0.907071,0.0107378,-0.0206948,0.0403287
0.0625773,0.380501,-0.00218706,0.907071,0.0107378,-0.0206947,0.0403287
0.0638193,0.380501,-0.00218706,0.907071,0.0107378,-0.0206947,0.0403287
0.0645396,0.380501,-0.00218707,0.907071,0.0107378,-0.0206945,0.0403287
0.0656262,0.380501,-0.00218709,0.90707,0.0107379,-0.0206943,0.0403287
0.0666009,0.380501,-0.00218709,0.90707,0.0107379,-0.0206943,0.0403287
0.0675279,0.380501,-0.0021871,0.90707,0.0107379,-0.0206942,0.0403287
0.068931,0.380501,-0.00218712,0.90707,0.010738,-0.0206939,0.0403287
0.0695028,0.380501,-0.00218712,0.90707,0.010738,-0.0206939,0.0403287
0.0705432,0.380501,-0.00218713,0.90707,0.010738,-0.0206938,0.0403287
0.0715358,0.380501,-0.00218715,0.90707,0.0107381,-0.0206935,0.0403287
0.0725048,0.380501,-0.00218715,0.90707,0.0107381,-0.0206935,0.0403287
0.0735484,0.380501,-0.00218716,0.90707,0.0107381,-0.0206934,0.0403287
0.0745154,0.380501,-0.00218717,0.90707,0.0107381,-0.0206933,0.0403287
0.0755879,0.380502,-0.00218719,0.90707,0.0107382,-0.020693,0.0403287
0.0765564,0.380502,-0.00218719,0.90707,0.0107382,-0.020693,0.0403287
0.077586,0.380502,-0.0021872,0.90707,0.0107382,-0.0206929,0.0403287
0.078613,0.380502,-0.00218722,0.90707,0.0107382,-0.0206928,0.0403287
0.0795444,0.380502,-0.00218723,0.90707,0.0107382,-0.0206926,0.0403287
0.0805323,0.380502,-0.00218724,0.90707,0.0107383,-0.0206925,0.0403287
0.0815324,0.380502,-0.00218726,0.90707,0.0107383,-0.0206923,0.0403287
0.0827497,0.380502,-0.00218726,0.90707,0.0107383,-0.0206923,0.0403287
0.0835543,0.380502,-0.00218727,0.90707,0.0107383,-0.0206921,0.0403287
0.0847339,0.380502,-0.00218728,0.90707,0.0107384,-0.020692,0.0403287
0.085714,0.380502,-0.00218729,0.90707,0.0107384,-0.0206919,0.0403287
0.0865442,0.380502,-0.0021873,0.90707,0.0107384,-0.0206918,0.0403287
0.087722,0.380502,-0.0021873,0.90707,0.0107384,-0.0206918,0.0403287
0.0888183,0.380502,-0.00218731,0.90707,0.0107385,-0.0206916,0.0403287
0.0895738,0.380502,-0.00218733,0.90707,0.0107385,-0.0206914,0.0403287
0.0911745,0.380502,-0.00218733,0.90707,0.0107385,-0.0206914,0.0403287
0.0929686,0.380502,-0.00218734,0.90707,0.0107385,-0.0206913,0.0403287
0.0935525,0.380502,-0.00218736,0.90707,0.0107386,-0.020691,0.0403287
0.0947027,0.380502,-0.00218739,0.90707,0.0107386,-0.0206907,0.0403287
0.0959801,0.380502,-0.00218739,0.90707,0.0107386,-0.0206907,0.0403287
0.0965972,0.380502,-0.0021874,0.90707,0.0107387,-0.0206906,0.0403287
0.0977901,0.380502,-0.00218741,0.90707,0.0107387,-0.0206905,0.0403287
0.09851,0.380502,-0.00218743,0.90707,0.0107387,-0.0206902,0.0403288
0.0999085,0.380502,-0.00218743,0.90707,0.0107387,-0.0206902,0.0403288
0.100531,0.380502,-0.00218744,0.90707,0.0107388,-0.0206901,0.0403288
0.101678,0.380502,-0.00218745,0.90707,0.0107388,-0.02069,0.0403288
0.10259,0.380502,-0.00218746,0.907069,0.0107388,-0.0206899,0.0403288
0.103518,0.380502,-0.00218747,0.907069,0.0107388,-0.0206897,0.0403288
0.104653,0.380502,-0.00218748,0.907069,0.0107389,-0.0206896,0.0403288
0.10554,0.380502,-0.00218749,0.907069,0.0107389,-0.0206895,0.0403288
0.107009,0.380502,-0.0021875,0.907069,0.0107389,-0.0206894,0.0403288
0.107711,0.380502,-0.00218751,0.907069,0.010739,-0.0206892,0.0403288
0.108527,0.380502,-0.00218752,0.907069,0.010739,-0.0206891,0.0403288
0.109521,0.380502,-0.00218753,0.907069,0.010739,-0.020689,0.0403288
0.11061,0.380502,-0.00218754,0.907069,0.010739,-0.0206888,0.0403288
0.111658,0.380502,-0.00218755,0.907069,0.0107391,-0.0206887,0.0403288
0.11253,0.380502,-0.00218757,0.907069,0.0107391,-0.0206886,0.0403288
0.113682,0.380503,-0.00218758,0.907069,0.0107391,-0.0206885,0.0403288
0.114819,0.380503,-0.00218759,0.907069,0.0107391,-0.0206883,0.0403288
0.115572,0.380503,-0.0021876,0.907069,0.0107392,-0.0206882,0.0403288
0.116614,0.380503,-0.00218761,0.907069,0.0107392,-0.0206881,0.0403288
0.117524,0.380503,-0.00218762,0.907069,0.0107392,-0.020688,0.0403288
0.118543,0.380503,-0.00218763,0.907069,0.0107392,-0.0206878,0.0403288
0.119532,0.380503,-0.00218764,0.907069,0.0107393,-0.0206877,0.0403288
0.120501,0.380503,-0.00218764,0.907069,0.0107393,-0.0206877,0.0403288
0.12152,0.380503,-0.00218766,0.907069,0.0107393,-0.0206875,0.0403288
0.122552,0.380503,-0.00218766,0.907069,0.0107393,-0.0206875,0.0403288
0.123584,0.380503,-0.00218767,0.907069,0.0107394,-0.0206873,0.0403288
0.124943,0.380503,-0.00218768,0.907069,0.0107394,-0.0206872,0.0403288
0.125541,0.380503,-0.0021877,0.907069,0.0107394,-0.0206869,0.0403288
0.126603,0.380503,-0.0021877,0.907069,0.0107394,-0.0206869,0.0403288
0.127579,0.380503,-0.00218771,0.907069,0.0107395,-0.0206868,0.0403288
0.128628,0.380503,-0.00218771,0.907069,0.0107395,-0.0206868,0.0403288
0.129616,0.380503,-0.00218773,0.907069,0.0107395,-0.0206866,0.0403288
0.130833,0.380503,-0.00218775,0.907069,0.0107395,-0.0206864,0.0403288
0.131733,0.380503,-0.00218775,0.907069,0.0107395,-0.0206864,0.0403288
0.132666,0.380503,-0.00218777,0.907069,0.0107396,-0.0206862,0.0403288
0.133626,0.380503,-0.00218778,0.907069,0.0107396,-0.0206861,0.0403288
0.134558,0.380503,-0.00218779,0.907069,0.0107396,-0.0206859,0.0403288
0.135563,0.380503,-0.0021878,0.907069,0.0107397,-0.0206858,0.0403288
0.13671,0.380503,-0.00218781,0.907069,0.0107397,-0.0206857,0.0403288
0.13763,0.380503,-0.00218782,0.907069,0.0107397,-0.0206856,0.0403289
0.138666,0.380503,-0.00218783,0.907069,0.0107397,-0.0206854,0.0403289
0.139698,0.380503,-0.00218784,0.907068,0.0107398,-0.0206853,0.0403289
0.140635,0.380503,-0.00218785,0.907068,0.0107398,-0.0206852,0.0403289
0.142143,0.380503,-0.00218786,0.907068,0.0107398,-0.0206851,0.0403289
0.142637,0.380503,-0.00218787,0.907068,0.0107399,-0.0206849,0.0403289
0.143676,0.380503,-0.00218788,0.907068,0.0107399,-0.0206848,0.0403289
0.144688,0.380503,-0.00218789,0.907068,0.0107399,-0.0206847,0.0403289
0.145718,0.380503,-0.0021879,0.907068,0.0107399,-0.0206845,0.0403289
0.146669,0.380503,-0.00218791,0.907068,0.01074,-0.0206844,0.0403289
0.147577,0.380503,-0.00218793,0.907068,0.01074,-0.0206843,0.0403289
0.148805,0.380503,-0.00218794,0.907068,0.01074,-0.0206842,0.0403289
0.149719,0.380503,-0.00218794,0.907068,0.01074,-0.0206842,0.0403289
0.150549,0.380503,-0.00218794,0.907068,0.01074,-0.0206842,0.0403289
