Timestamp,fx,fy,fz,mx,my,mz
1.87381,-0.05693,0.004115,-3.80802,-0.101071,0.371392,-0.001109
1.87481,-0.063354,0.007058,-3.95162,-0.101047,0.371651,-0.000483
1.87581,-0.058461,0.004632,-3.84816,-0.100745,0.371217,-0.001468
1.87681,-0.070962,0.012991,-3.65358,-0.099739,0.370324,-0.002804
1.87781,-0.077766,0.019831,-3.44879,-0.098579,0.36872,-0.004234
1.87881,-0.077345,0.014628,-3.20235,-0.097663,0.366958,-0.00595
1.8798,-0.090249,0.018617,-3.04973,-0.096845,0.365021,-0.006558
1.88081,-0.080249,0.018314,-3.13344,-0.096192,0.362861,-0.005865
1.88181,-0.082558,0.008813,-3.31934,-0.096088,0.360893,-0.004505
1.88281,-0.092348,0.003055,-3.51592,-0.0958,0.359077,-0.00305
1.88383,-0.092717,-0.017222,-3.76309,-0.096089,0.357674,-0.001319
1.88481,-0.100639,-0.017345,-3.88735,-0.096087,0.356601,-0.000233
1.88581,-0.107804,-0.009747,-3.79317,-0.096524,0.355779,-0.000991
1.88681,-0.123498,-0.007876,-3.59753,-0.09653,0.355478,-0.002106
1.88781,-0.116162,-0.00229,-3.39164,-0.096819,0.355207,-0.0031
1.88881,-0.116453,0.005318,-3.15546,-0.096779,0.35556,-0.004294
1.88981,-0.107642,0.014208,-3.0526,-0.096878,0.356538,-0.004856
1.89082,-0.097315,0.021152,-3.14618,-0.09698,0.357918,-0.003983
1.89181,-0.086779,0.017505,-3.3524,-0.09699,0.359786,-0.002788
1.89281,-0.083722,0.007723,-3.54766,-0.096888,0.362179,-0.002022
1.89381,-0.079192,-0.00194,-3.79266,-0.097264,0.364473,-0.001291
1.89481,-0.068896,-0.014252,-3.91456,-0.097501,0.36642,-0.001205
1.89581,-0.074398,-0.018183,-3.82998,-0.097538,0.368546,-0.002659
1.89681,-0.080981,-0.011298,-3.6524,-0.097505,0.370096,-0.004774
1.89781,-0.07971,-0.006111,-3.44525,-0.097801,0.371014,-0.006316
1.89881,-0.087152,-0.001697,-3.20843,-0.097948,0.371128,-0.007612
1.89981,-0.08029,0.004879,-3.06515,-0.098065,0.370584,-0.008016
