Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.0114446,0.000122446,16.4225,-0.337517,19.6172,0.0137632,0.00390559,-5.23597e-05
0.0122704,0.000120874,16.4226,-0.337518,19.6172,0.0137619,0.00389685,-5.24382e-05
0.0133949,0.000120874,16.4226,-0.337518,19.6172,0.0137619,0.00389685,-5.24382e-05
0.0145836,36.1942,-44.5157,29.7021,17.606,-0.0253173,0.795153,-5.17686e-05
0.0155339,36.5684,-44.6691,30.016,17.603,-0.0278893,0.797344,-5.24379e-05
0.0163374,36.9424,-44.8223,30.3297,17.6,-0.0304611,0.799532,-5.19263e-05
0.0173226,36.6121,-43.7372,30.0559,17.6914,-0.0443856,0.76356,-0.0202518
0.0184294,35.5789,-41.5079,29.1931,17.8769,-0.107517,0.704349,-0.078541
0.0193506,35.5789,-41.5079,29.1931,17.8769,-0.107517,0.704349,-0.078541
0.0203463,35.2554,-40.5003,28.9219,17.9887,-0.146395,0.674103,-0.115639
0.0213417,34.2831,-38.4479,28.1035,18.2459,-0.233309,0.609487,-0.202444
0.022352,34.6566,-38.6004,28.4169,18.2428,-0.235882,0.611674,-0.202444
0.0233072,33.7254,-36.663,27.6296,18.5355,-0.337296,0.543511,-0.303238
0.0242897,34.0988,-36.8152,27.9427,18.5324,-0.33987,0.545694,-0.303238
0.0252957,33.1977,-34.9814,27.1779,18.8537,-0.452753,0.473519,-0.414915
0.0262773,32.9377,-34.167,26.9544,19.0234,-0.514515,0.436591,-0.474637
0.0274085,33.3108,-34.3187,27.2673,19.0204,-0.517093,0.438768,-0.474637
0.0282954,32.4638,-32.6486,26.5446,19.3698,-0.642207,0.361339,-0.596948
0.0293432,32.2233,-31.9032,26.3361,19.5525,-0.709512,0.321428,-0.66132
0.0303198,32.5961,-32.0543,26.6487,19.5495,-0.712096,0.323599,-0.66132
0.0317802,32.374,-31.3486,26.4551,19.7317,-0.779889,0.283595,-0.725784
0.0323298,31.7848,-30.5124,25.9536,19.9194,-0.845934,0.240416,-0.791004
0.0333278,30.967,-28.9996,25.2517,20.3107,-0.987688,0.151313,-0.927832
0.0342785,30.7621,-28.3577,25.0714,20.5053,-1.06057,0.107002,-0.996536
