Timestamp,X_obj,Y_obj
0.00618306,0.000336712,0.000177404,0
0.00744289,0.000338202,0.000171019,0
0.00842136,0.000336749,0.000177415,0
0.0116684,0.00033827,0.00017103,0
0.011797,0.000336695,0.000177401,0
0.0125056,0.000336695,0.000177401,0
0.0130968,0.000338262,0.000171029,0
0.0140576,0.000338181,0.000171011,0
0.0151354,0.000336715,0.000177409,0
0.0160601,0.0198841,0.00391191,0
0.017115,0.0283559,0.00509273,0
0.0181016,0.0330712,0.00623975,0
0.0191964,0.0330735,0.00624017,0
0.0201512,0.0413259,0.00845679,0
0.0211221,0.0463093,0.00983469,0
0.0222285,0.0506172,0.0108833,0
0.0231745,0.0534921,0.0115592,0
0.0241103,0.0534921,0.0115592,0
0.025135,0.0605951,0.0132254,0
0.0260597,0.0653953,0.0143802,0
0.0270381,0.0653953,0.0143802,0
0.0281052,0.0690199,0.0150927,0
0.0290791,0.0735263,0.016134,0
0.0300318,0.0732965,0.0159348,0
0.031038,0.0775141,0.0185522,0
0.0320887,0.0775141,0.0185522,0
0.0332288,0.0827253,0.0179595,0
0.0340113,0.0827253,0.0179595,0
0.0351284,0.0781415,0.0167566,0
0.0361569,0.0782672,0.0166464,0
0.0370146,0.0810831,0.0171953,0
0.0380219,0.0808357,0.01699,0
0.0390383,0.0775161,0.0160826,0
0.0400244,0.0826951,0.0189196,0
0.0410432,0.0758176,0.0137774,0
0.0420286,0.0751271,0.0150777,0
0.0430532,0.0768554,0.015476,0
0.0439999,0.0758191,0.0150875,0
0.0450091,0.0719468,0.0141196,0
0.0461783,0.0730966,0.014289,0
0.0471586,0.0693839,0.0134787,0
0.04806,0.0680575,0.0130798,0
0.0489892,0.0714505,0.0153668,0
0.0500618,0.0632096,0.010228,0
0.051043,0.0662366,0.0123969,0
0.0520176,0.0662366,0.0123969,0
0.0530565,0.0634439,0.0115583,0
0.0540165,0.0601487,0.0107356,0
0.0549948,0.0605831,0.0108936,0
0.0560103,0.0574284,0.0100175,0
0.0570601,0.0579571,0.0115143,0
0.058015,0.0546917,0.00791693,0
0.0590536,0.0536745,0.00891613,0
0.0600485,0.0524556,0.00877082,0
0.0609968,0.0512899,0.00848055,0
0.0620478,0.0501497,0.00815833,0
0.0630558,0.0490361,0.00786264,0
0.0640334,0.0479525,0.0075624,0
0.0650749,0.0483601,0.00894628,0
0.0660649,0.0445674,0.0053862,0
0.0670138,0.0461067,0.00700832,0
0.0680334,0.0439286,0.00650437,0
0.0690189,0.0355148,0.00590674,0
0.0700536,0.0331488,0.00563124,0
0.0710547,0.0322956,0.00540356,0
0.0720124,0.0323025,0.0054541,0
0.0730968,0.0302828,0.00505408,0
0.0740709,0.0294843,0.00482595,0
0.0750408,0.0295482,0.00479533,0
0.0760055,0.0278722,0.00440497,0
0.0770573,0.0280174,0.00437679,0
0.0780112,0.0272427,0.00416639,0
0.0791324,0.0253615,0.00385754,0
0.0800367,0.0247299,0.00367613,0
0.0810149,0.0247625,0.00365143,0
0.0821392,0.0232355,0.00335,0
0.0830734,0.0226641,0.00319628,0
0.0840501,0.0226065,0.00324952,0
0.0850888,0.0213333,0.00298628,0
0.0863605,0.0214478,0.00294318,0
0.0870699,0.0214512,0.00294463,0
0.088052,0.0191956,0.00257994,0
0.0892012,0.0193542,0.00256765,0
0.0900646,0.0190564,0.00238861,0
0.0910373,0.0190564,0.00238861,0
0.0921102,0.0190016,0.00244187,0
0.0930838,0.0174915,0.00201144,0
0.0940432,0.0173364,0.00202972,0
0.0951172,0.0160571,0.00192756,0
0.0960896,0.0158552,0.00176574,0
0.0970662,0.0153894,0.00166282,0
0.0982507,0.0149294,0.00155519,0
0.0990828,0.0144816,0.00146116,0
0.100005,0.0145456,0.00149599,0
0.101257,0.0147108,0.00147794,0
0.102052,0.0132332,0.00116908,0
0.10301,0.0128046,0.00109791,0
0.104017,0.0128046,0.00109791,0
0.105123,0.0117049,0.000977469,0
0.106023,0.0109508,0.000911677,0
0.10703,0.0111187,0.000890745,0
0.108067,0.0112079,0.000874423,0
0.109037,0.00992592,0.000701966,0
0.110007,0.010095,0.000679616,0
0.111042,0.00956352,0.000619257,0
0.112038,0.00899737,0.000496604,0
0.113115,0.00916754,0.000472819,0
0.114409,0.00927148,0.000449981,0
0.115037,0.00814274,0.000324246,0
0.116023,0.00835019,0.000338266,0
0.117039,0.00808227,0.000285771,0
0.118016,0.00781958,0.000223396,0
0.119056,0.0075571,0.000171976,0
0.120012,0.00761686,0.000204937,0
0.121071,0.00705758,6.63657e-05,0
0.122025,0.00681305,1.16953e-05,0
0.123146,0.00687143,5.33516e-05,0
0.124036,0.00634668,8.53495e-05,0
0.125027,0.00611654,0.000126878,0
0.126036,0.00590219,0.00017332,0
0.127025,0.00569233,0.000209356,0
0.128098,0.00542657,0.000182368,0
0.129068,0.00520812,0.000211049,0
0.13005,0.0050114,0.000256516,0
0.131069,0.00481923,0.000292926,0
0.132059,0.00482261,0.000290862,0
0.13312,0.00487918,0.000260945,0
0.134137,0.00427212,0.00040907,0
0.135103,0.00403263,0.000372196,0
0.13611,0.00403263,0.000372196,0
0.137085,0.00391242,0.000472319,0
0.138092,0.00376034,0.00050934,0
0.139184,0.00337292,0.000492948,0
0.140156,0.00337292,0.000492948,0
0.141176,0.0026318,0.000513778,0
0.142098,0.00291044,0.000584567,0
