Timestamp,vx,vy,vz,wx,wy,wz
0.650883,-2e-06,-1e-06,4e-06,6e-06,-1e-05,-1.2e-05
0.655785,-2e-06,-4e-06,0,-2.1e-05,2.1e-05,6e-06
0.66079,-5e-06,2e-06,-0,1.9e-05,-3.9e-05,6e-06
0.665807,6e-06,2e-06,-4e-06,-1.4e-05,3.6e-05,-1.2e-05
0.670775,-4e-06,-6e-06,1.1e-05,7e-06,-2.4e-05,-1.2e-05
0.675805,1e-06,2e-06,0,-3e-05,1e-05,-6e-06
0.680795,-2e-06,-8e-06,-1.5e-05,1.9e-05,1.8e-05,-2.4e-05
0.685806,0,3e-06,0,1e-05,-2e-06,3e-05
0.690783,5e-06,2e-06,-2e-06,-1.3e-05,7e-06,-6e-06
0.695783,4e-06,1.9e-05,1e-05,-1e-05,-2.9e-05,4.8e-05
0.700793,3e-06,-5e-06,4e-06,-1e-06,2.7e-05,-3.6e-05
0.705809,-2e-06,2e-06,-2e-06,-4e-06,-1e-06,1.8e-05
0.710776,2e-06,8e-06,2e-06,-1e-05,-2.7e-05,6e-06
0.715795,-0,-1.3e-05,-1.2e-05,3.8e-05,3e-05,-1.2e-05
0.720806,-8e-06,-1e-06,1.2e-05,-3.5e-05,-1.2e-05,-2.4e-05
0.725802,0,-5e-06,2e-06,2e-06,7e-06,6e-06
0.730822,1e-06,-2e-06,-8e-06,1e-05,6e-06,-0
0.736109,4e-06,1.4e-05,4e-06,-1.5e-05,-8e-06,1.2e-05
0.740863,-1e-06,-1.3e-05,-0,1e-05,5e-06,-1.8e-05
0.74582,3e-06,8e-06,-4e-06,-6e-06,1e-05,1.8e-05
0.750834,-7e-06,-1.5e-05,-8e-06,2.1e-05,-7e-06,-2.4e-05
0.755797,8e-06,1.7e-05,0,-9e-06,1e-06,3e-05
0.760821,-3e-06,-2e-06,2.1e-05,-3e-06,-1.7e-05,-1.8e-05
0.765834,6e-06,8e-06,2e-06,-7e-06,8e-06,2.4e-05
0.770819,-6e-06,-5e-06,-6e-06,2e-06,-1e-05,-2.4e-05
0.775812,-0,-3e-06,2e-06,-8e-06,2e-06,6e-06
0.78083,2e-06,7e-06,-4e-06,1.5e-05,1e-06,2.4e-05
0.78582,-1e-06,-2e-06,4e-06,-1.5e-05,-1e-06,-1.2e-05
0.790822,2e-06,-3e-06,-1.1e-05,-1.5e-05,3.1e-05,-1.2e-05
0.795827,1e-06,3e-06,0,1.8e-05,-9e-06,1.2e-05
0.80083,0,-4e-06,0,3e-06,1.8e-05,-6e-06
0.805819,1e-06,6e-06,-4e-06,-1.8e-05,-6e-06,6e-06
0.810833,-6e-06,-1e-06,1.1e-05,1.6e-05,-2.5e-05,6e-06
0.815824,3e-06,2e-06,0,-2.1e-05,9e-06,-1.8e-05
0.820824,-2e-06,-0,0,1e-05,-2e-06,1.8e-05
0.825826,-2e-06,-3e-06,8e-06,-1e-05,-6e-06,-1.2e-05
0.830836,-1e-06,6e-06,-8e-06,8e-06,-1.2e-05,1.8e-05
0.835836,4e-06,-7e-06,-4e-06,-3e-06,3.4e-05,-1.8e-05
0.840821,-3e-06,-7e-06,-1.3e-05,0,1.6e-05,0
0.84585,6e-06,9e-06,0,-1.1e-05,7e-06,0
0.850829,-1.1e-05,-1.8e-05,4e-06,-5e-06,-3e-06,-3.6e-05
0.855823,4e-06,1.2e-05,4e-06,-3e-06,-9e-06,2.4e-05
0.860818,3e-06,4e-06,-4e-06,4e-06,1.5e-05,1.2e-05
0.865818,2e-06,-1e-06,8e-06,-1.1e-05,-1.2e-05,-1.2e-05
0.87083,0,8e-06,8e-06,1.1e-05,-9e-06,2.4e-05
0.875824,-1.2e-05,-2e-05,-0,-1.1e-05,-4e-06,-4.2e-05
0.880826,1.2e-05,2.1e-05,-4e-06,4e-06,9e-06,4.2e-05
0.885824,-1e-06,-6e-06,-0,-1e-05,2e-06,-1.8e-05
0.890848,5e-06,2e-06,-1.5e-05,2.9e-05,1.6e-05,1.2e-05
0.89583,-1e-06,1e-06,-0,-8e-06,-4e-06,0
0.900822,2e-06,-4e-06,-4e-06,-8e-06,1.6e-05,-2.4e-05
0.905822,-1e-06,-0,2e-06,3e-06,-5e-06,-0
0.910847,-1e-06,5e-06,6e-06,-0,-1.4e-05,2.4e-05
0.915821,-4e-06,-1.1e-05,-0,-0,0,-2.4e-05
0.920827,1e-06,7e-06,0,0,-0,3.6e-05
