Timestamp,x,y,z,q1,q2,q3,q4
0.665602,-0.001484,-0.017084,0.233836,0.99991,-0.00868,0.00306,-0.00975
0.685567,-0.001484,-0.017086,0.233818,0.999939,-0.008665,0.001777,-0.006663
0.705572,-0.001472,-0.017087,0.233822,0.999916,-0.008618,0.003885,-0.008842
0.725561,-0.001481,-0.017081,0.233823,0.999915,-0.008748,0.003513,-0.009051
0.745592,-0.001483,-0.01709,0.233825,0.999927,-0.008483,0.001939,-0.008339
0.765617,-0.001471,-0.017086,0.23382,0.999922,-0.008501,0.005014,-0.007594
0.785608,-0.001462,-0.017088,0.233827,0.999916,-0.008567,0.006022,-0.007631
0.805588,-0.001457,-0.01709,0.233845,0.999914,-0.008583,0.006877,-0.007096
0.825594,-0.001488,-0.017088,0.233846,0.999925,-0.008673,0.000387,-0.00862
0.845597,-0.001475,-0.017089,0.233852,0.999927,-0.008639,0.003711,-0.007558
0.86558,-0.001475,-0.017084,0.233813,0.999926,-0.008722,0.003699,-0.007653
0.88561,-0.001469,-0.017093,0.233827,0.999924,-0.008896,0.005259,-0.006748
0.905584,-0.001469,-0.017089,0.233807,0.99993,-0.008536,0.003453,-0.007377
0.925583,-0.001462,-0.01709,0.233822,0.999911,-0.008589,0.005887,-0.008373
0.945585,-0.00148,-0.017087,0.23383,0.999923,-0.008504,0.002734,-0.008656
0.965601,-0.001462,-0.017085,0.233856,0.999911,-0.008623,0.005984,-0.008268
0.985604,-0.001481,-0.017083,0.233817,0.999926,-0.008499,0.002008,-0.008489
1.0056,-0.001475,-0.017093,0.233776,0.999937,-0.00868,0.002947,-0.006491
1.02558,-0.001473,-0.017087,0.233854,0.99992,-0.008625,0.003438,-0.008531
1.0456,-0.001465,-0.017084,0.233865,0.999911,-0.008569,0.005999,-0.00825
1.06562,-0.001472,-0.017094,0.233826,0.999933,-0.00852,0.003908,-0.006769
1.08561,-0.001464,-0.017089,0.233806,0.999919,-0.008678,0.005556,-0.007522
1.1056,-0.001471,-0.017084,0.233871,0.999911,-0.008659,0.003753,-0.009438
1.1256,-0.001471,-0.017091,0.233841,0.99993,-0.008564,0.003698,-0.007321
1.14561,-0.001474,-0.017086,0.233848,0.999916,-0.008568,0.004366,-0.008664
1.16559,-0.001494,-0.017083,0.233879,0.99993,-0.008387,-0.000604,-0.008352
1.18558,-0.001475,-0.017094,0.233807,0.999922,-0.008658,0.004413,-0.007877
1.20558,-0.001478,-0.017094,0.233816,0.999929,-0.008741,0.003984,-0.00708
1.22558,-0.001459,-0.017084,0.233818,0.999913,-0.008608,0.006874,-0.007309
1.24559,-0.001453,-0.017083,0.23385,0.999903,-0.008658,0.007709,-0.007666
1.26559,-0.001477,-0.017093,0.233817,0.99993,-0.00859,0.003781,-0.007223
1.28559,-0.001476,-0.01708,0.233813,0.999905,-0.008733,0.004453,-0.009673
1.30558,-0.001467,-0.017085,0.233835,0.999908,-0.008655,0.005666,-0.008805
1.32559,-0.001468,-0.017081,0.233798,0.999902,-0.008711,0.005841,-0.009266
1.34558,-0.00148,-0.017084,0.233852,0.999927,-0.008666,0.001733,-0.008246
1.36559,-0.001466,-0.017084,0.233816,0.999901,-0.008649,0.005484,-0.009668
1.3856,-0.001458,-0.01709,0.233862,0.999912,-0.008597,0.006953,-0.007332
1.40559,-0.001477,-0.017086,0.233844,0.999925,-0.008715,0.002927,-0.008033
1.42559,-0.001469,-0.017088,0.233753,0.999924,-0.008566,0.004863,-0.007435
1.44559,-0.001466,-0.017089,0.233845,0.999927,-0.008603,0.005075,-0.006737
1.46559,-0.001473,-0.017087,0.233853,0.999927,-0.0086,0.00387,-0.007564
1.48559,-0.001482,-0.017083,0.23382,0.999925,-0.008894,0.003255,-0.007777
1.50559,-0.001461,-0.017086,0.233851,0.999908,-0.008541,0.007314,-0.007622
1.52559,-0.001474,-0.017093,0.233796,0.999937,-0.008434,0.004135,-0.006172
1.54562,-0.001467,-0.017089,0.233828,0.99993,-0.008345,0.004116,-0.00733
1.56561,-0.001485,-0.017077,0.233833,0.999918,-0.008491,0.001834,-0.009427
1.5856,-0.001482,-0.017086,0.23382,0.999942,-0.008508,0.001147,-0.006547
1.6056,-0.001458,-0.017088,0.233848,0.999913,-0.008567,0.006365,-0.007737
1.62561,-0.001578,-0.016999,0.233561,0.999922,-0.009281,0.001893,-0.008179
1.6456,-0.001591,-0.016991,0.23358,0.999891,-0.009472,0.004536,-0.010381
1.66563,-0.001548,-0.01709,0.233655,0.99992,-0.008837,0.001871,-0.008817
1.68562,-0.001565,-0.017037,0.233493,0.999894,-0.008965,0.003861,-0.010824
1.70561,-0.001542,-0.017073,0.233726,0.999921,-0.008962,0.004868,-0.007369
1.72561,-0.001555,-0.017045,0.233628,0.999918,-0.008695,0.001087,-0.009317
1.7456,-0.00154,-0.017061,0.233705,0.999916,-0.008736,0.00469,-0.00835
1.76559,-0.001542,-0.017093,0.233705,0.999926,-0.008788,0.001807,-0.008241
1.78562,-0.001535,-0.017081,0.233762,0.999906,-0.008713,0.004782,-0.009455
1.8056,-0.001546,-0.017086,0.233717,0.999925,-0.008558,0.000615,-0.008709
1.8256,-0.001539,-0.017082,0.233822,0.99992,-0.008723,0.004477,-0.008016
1.84561,-0.00154,-0.017083,0.233754,0.999933,-0.00853,0.001745,-0.00768
1.86562,-0.001533,-0.017075,0.233803,0.9999,-0.008481,0.004344,-0.010458
1.88562,-0.001537,-0.017087,0.233803,0.999916,-0.00852,0.004232,-0.008803
1.9056,-0.001544,-0.017095,0.233787,0.999933,-0.008597,0.00323,-0.007015
1.9256,-0.001539,-0.017085,0.233866,0.999892,-0.008729,0.004822,-0.010812
1.94561,-0.001522,-0.017082,0.233782,0.99991,-0.008759,0.006152,-0.008076
1.96561,-0.001542,-0.017079,0.233816,0.999913,-0.008511,0.00317,-0.009594
1.98562,-0.001552,-0.017079,0.233795,0.999926,-0.00848,0.001736,-0.008576
2.0056,-0.001536,-0.017075,0.233814,0.99991,-0.008505,0.00377,-0.00971
2.02559,-0.001529,-0.017082,0.23377,0.999917,-0.008534,0.00605,-0.007563
2.04561,-0.001543,-0.017089,0.233717,0.999948,-0.00839,0.00127,-0.00571
2.06561,-0.001548,-0.017082,0.233748,0.999932,-0.008468,0.001731,-0.007795
2.08567,-0.001542,-0.017082,0.233786,0.999914,-0.00873,0.005192,-0.008298
2.1056,-0.001541,-0.017072,0.233764,0.999921,-0.008481,0.001901,-0.009029
2.12558,-0.001553,-0.017087,0.233697,0.999928,-0.008592,-0.001513,-0.008293
2.14557,-0.001544,-0.017088,0.233851,0.999908,-0.008718,0.005324,-0.008909
2.16558,-0.001536,-0.017086,0.233737,0.99993,-0.008607,0.002911,-0.007593
2.18561,-0.001543,-0.017074,0.233844,0.999909,-0.008533,0.003984,-0.009616
2.20558,-0.001528,-0.017073,0.23379,0.999904,-0.008694,0.005947,-0.008998
2.22557,-0.001544,-0.017086,0.233751,0.999939,-0.008503,0.001627,-0.0069
2.24557,-0.001545,-0.017128,0.233875,0.999927,-0.008496,0.002652,-0.008224
2.26558,-0.001552,-0.017045,0.233681,0.999916,-0.00897,0.005442,-0.0076
2.2856,-0.001792,-0.016903,0.233302,0.999942,-0.008841,-0.002012,-0.005841
2.30563,-0.005065,-0.017006,0.227002,0.999499,-0.004382,-0.029278,0.011196
2.32561,-0.008636,-0.016997,0.221046,0.998963,-0.003786,-0.039915,0.021551
2.34561,-0.01204,-0.016988,0.213812,0.998672,-0.003659,-0.043154,0.027901
2.36561,-0.014996,-0.017041,0.205846,0.999234,-0.00483,-0.029836,0.024869
2.38561,-0.017239,-0.017089,0.198777,0.999893,-0.007204,-0.005151,0.011657
2.40562,-0.018204,-0.017055,0.193694,0.999918,-0.009492,0.008573,0.000666
2.42561,-0.017939,-0.016989,0.190778,0.99979,-0.010686,0.013316,-0.01131
2.44562,-0.017238,-0.017077,0.189391,0.999775,-0.009445,0.008834,-0.016838
2.46562,-0.016858,-0.017209,0.188952,0.999785,-0.0085,0.007279,-0.017463
2.48561,-0.016844,-0.017085,0.189147,0.999824,-0.00966,0.009832,-0.012714
2.50561,-0.016718,-0.017098,0.188847,0.999825,-0.008392,0.006044,-0.015574
2.5256,-0.016719,-0.017164,0.18902,0.999791,-0.00884,0.006282,-0.017308
2.5456,-0.016731,-0.017095,0.188988,0.99981,-0.009367,0.009163,-0.014428
2.56563,-0.016696,-0.017115,0.189137,0.999819,-0.009051,0.00885,-0.014237
2.58561,-0.016625,-0.017165,0.189005,0.999833,-0.008363,0.006787,-0.014789
2.60563,-0.016664,-0.017221,0.189226,0.999823,-0.009403,0.006891,-0.014738
2.62562,-0.016597,-0.017131,0.1891,0.999827,-0.009103,0.009194,-0.013391
2.6456,-0.016569,-0.017104,0.189115,0.999807,-0.00881,0.007121,-0.016031
2.66565,-0.016443,-0.017166,0.189393,0.999676,-0.007924,0.002887,-0.023999
2.68558,-0.016429,-0.017229,0.196972,0.99962,-0.008424,-0.00161,-0.026211
2.70558,-0.01673,-0.017111,0.202089,0.999516,-0.0083,-0.017253,-0.024527
2.72558,-0.017255,-0.017092,0.207169,0.999177,-0.007462,-0.033605,-0.021444
2.74557,-0.018075,-0.017141,0.213566,0.998782,-0.007666,-0.045581,-0.017239
2.76557,-0.018717,-0.017041,0.218985,0.998216,-0.008349,-0.058193,-0.010457
2.78556,-0.019106,-0.016942,0.221477,0.997356,-0.008756,-0.071724,-0.007699
2.80559,-0.019137,-0.016983,0.22167,0.997081,-0.009185,-0.075668,-0.004345
2.82557,-0.019183,-0.017005,0.222149,0.997361,-0.009396,-0.071865,-0.004278
2.84557,-0.01917,-0.016934,0.221863,0.997266,-0.009447,-0.073197,-0.00379
2.86558,-0.019196,-0.016906,0.221783,0.997141,-0.009946,-0.074708,-0.005366
2.88557,-0.019157,-0.016987,0.221887,0.997204,-0.009239,-0.074036,-0.004102
2.90557,-0.019163,-0.01693,0.221929,0.99722,-0.009289,-0.073803,-0.004461
2.92559,-0.019151,-0.016952,0.221877,0.997199,-0.009013,-0.074079,-0.005052
2.94557,-0.019182,-0.016938,0.221966,0.997273,-0.009619,-0.072977,-0.005258
2.96557,-0.01917,-0.016936,0.221885,0.997165,-0.00927,-0.074469,-0.005446
2.98557,-0.019153,-0.016952,0.221893,0.997223,-0.009099,-0.073776,-0.004623
3.00557,-0.019154,-0.016941,0.221926,0.997226,-0.009128,-0.073618,-0.006049
3.02559,-0.019154,-0.016932,0.221861,0.997221,-0.009088,-0.073736,-0.005566
3.04558,-0.019153,-0.016946,0.221822,0.997173,-0.009078,-0.074451,-0.004644
3.06558,-0.019152,-0.016947,0.221811,0.997182,-0.009222,-0.074331,-0.004338
3.08559,-0.01915,-0.016957,0.221776,0.997167,-0.009185,-0.074552,-0.003915
3.10557,-0.019152,-0.016949,0.221851,0.997182,-0.009088,-0.074314,-0.004729
3.12557,-0.019152,-0.016947,0.221846,0.9972,-0.009215,-0.074031,-0.005124
3.14557,-0.019151,-0.016954,0.221826,0.997168,-0.009145,-0.074478,-0.004992
3.16557,-0.019154,-0.016955,0.221907,0.997232,-0.009208,-0.073627,-0.004738
3.18557,-0.019154,-0.01694,0.221851,0.997196,-0.009206,-0.074062,-0.005464
